Date,Open,High,Low,Close,Volume,Change
2024-12-23,3796,3889,3796,3879,151733,0.023212872592983436
2024-12-24,3884,3889,3860,3884,81282,0.001288992008249501
2024-12-26,3894,3894,3850,3874,95531,-0.002574665293511802
2024-12-27,3840,3865,3791,3821,367101,-0.013680949922560637
2024-12-30,3811,3816,3782,3801,30570,-0.005234231876472095
2025-01-02,3801,3816,3762,3791,254888,-0.0026308866087871863
2025-01-03,3767,3826,3767,3791,68556,0.0
2025-01-06,3811,3821,3782,3811,105218,0.00527565286204168
2025-01-07,3811,3840,3811,3826,50943,0.003935974809761156
2025-01-08,3782,3835,3782,3830,94060,0.001045478306325176
2025-01-09,3816,3835,3801,3811,58610,-0.004960835509138395
2025-01-10,3811,3845,3791,3830,135187,0.004985568092364279
2025-01-13,3830,3850,3786,3811,217677,-0.004960835509138395
2025-01-14,3811,3826,3791,3801,60240,-0.002623983206507474
2025-01-15,3801,3835,3796,3816,85379,0.003946329913180779
2025-01-16,3816,3855,3816,3850,212164,0.008909853249475796
2025-01-17,3845,3860,3826,3845,50581,-0.0012987012987012436
2025-01-20,3830,3860,3826,3845,201294,0.0
2025-01-21,3850,3865,3845,3860,95352,0.0039011703511053764
2025-01-22,3865,3884,3860,3860,59367,0.0
2025-01-23,3860,3894,3860,3884,151861,0.006217616580310947
2025-01-24,3889,3913,3874,3909,159465,0.00643666323377956
2025-01-31,3909,3977,3894,3967,222163,0.0148375543617294
2025-02-03,3967,3967,3899,3904,290076,-0.015881018401814995
2025-02-04,3904,3948,3904,3928,148953,0.006147540983606481
2025-02-05,3943,3948,3913,3948,87212,0.005091649694501044
2025-02-06,3948,4006,3948,3967,176592,0.0048125633232016796
2025-02-07,3967,3992,3957,3987,117976,0.005041593143433332
2025-02-10,3982,3982,3933,3948,243010,-0.009781790820165503
2025-02-11,3957,3967,3928,3938,165697,-0.002532928064842954
2025-02-12,3943,3982,3943,3982,85784,0.011173184357541999
2025-02-13,3987,3987,3962,3967,87078,-0.003766951280763431
2025-02-14,3972,4016,3967,3987,162327,0.005041593143433332
2025-02-17,3982,4016,3982,4016,192008,0.00727363932781544
2025-02-18,4006,4026,3977,4016,136593,0.0
2025-02-19,4016,4094,4006,4070,462544,0.01344621513944233
2025-02-20,4060,4099,4050,4085,110116,0.0036855036855036882
2025-02-21,4070,4089,4041,4065,359279,-0.004895960832313362
2025-02-24,4041,4075,4036,4065,267750,0.0
2025-02-25,4041,4104,4041,4080,509230,0.0036900369003689537
2025-02-26,4080,4114,4080,4114,265862,0.008333333333333304
2025-02-27,4114,4114,4070,4085,348714,-0.007049100631988381
2025-02-28,4085,4085,4016,4045,313266,-0.009791921664626724
2025-03-04,4045,4060,4001,4026,164712,-0.004697156983930806
2025-03-05,4026,4045,3982,4006,223642,-0.004967709885742688
2025-03-06,4006,4124,4006,4114,357804,0.026959560659011395
2025-03-07,4070,4119,4070,4099,221498,-0.003646086533787063
2025-03-10,4094,4124,4080,4124,219168,0.006099048548426467
2025-03-11,4094,4119,4065,4119,144796,-0.001212415130940836
2025-03-12,4119,4119,4080,4094,260141,-0.0060694343287205355
2025-03-13,4104,4202,4099,4168,412776,0.018075232046897982
2025-03-14,4158,4163,4128,4153,110273,-0.0035988483685220896
2025-03-17,4153,4192,4148,4177,334284,0.005778954972309069
2025-03-18,4177,4202,4168,4182,237955,0.0011970313622216011
2025-03-19,4182,4192,4158,4177,242406,-0.0011956001912960534
2025-03-20,4177,4202,4158,4172,361107,-0.0011970313622217121
2025-03-21,4163,4192,4138,4158,502461,-0.003355704697986628
2025-03-24,4158,4197,4158,4192,367772,0.008177008177008283
2025-03-25,4187,4202,4177,4187,414772,-0.0011927480916030797
2025-03-26,4187,4256,4177,4216,565967,0.006926200143300587
2025-03-27,4216,4236,4192,4216,416601,0.0
2025-03-28,4016,4075,4011,4050,693045,-0.03937381404174578
2025-03-31,4045,4045,3943,3957,291963,-0.022962962962962963
2025-04-01,3918,4021,3918,4016,133409,0.01491028556987617
2025-04-02,4026,4045,3987,4026,229118,0.002490039840637559
2025-04-03,3982,4006,3962,3987,219041,-0.009687034277198192
2025-04-04,3962,4001,3938,3977,187072,-0.0025081514923501746
2025-04-07,3909,3933,3742,3806,341696,-0.04299723409605227
2025-04-08,3855,3855,3782,3786,117141,-0.005254860746190193
2025-04-09,3811,3830,3733,3742,240899,-0.011621764395139955
2025-04-10,3811,3962,3811,3943,140810,0.05371459112773924
2025-04-11,3899,3953,3899,3953,81280,0.002536139994927744
2025-04-14,3972,4011,3948,3967,87679,0.0035416139640778166
2025-04-15,4006,4031,3972,4026,86323,0.014872699773128328
2025-04-16,4006,4055,4006,4021,140344,-0.0012419274714356998
2025-04-17,4021,4050,4021,4021,94478,0.0
2025-04-18,4060,4075,4021,4065,85652,0.010942551604078643
2025-04-21,4065,4168,4065,4153,276837,0.02164821648216475
2025-04-22,4153,4256,4138,4226,331340,0.017577654707440438
2025-04-23,4260,4329,4251,4319,579500,0.022006625650733636
2025-04-24,4319,4353,4295,4334,396354,0.003473026163463677
2025-04-25,4348,4466,4339,4436,666265,0.023534840793724143
2025-04-28,4422,4490,4417,4451,395317,0.003381424706943248
2025-04-29,4456,4607,4456,4593,736944,0.03190294315884068
2025-04-30,4593,4793,4593,4749,1502472,0.03396472893533642
2025-05-02,4749,4798,4720,4759,1262545,0.0021057064645189083
2025-05-07,4759,4788,4700,4710,1107526,-0.01029628073124611
2025-05-08,4710,4734,4642,4676,1930228,-0.007218683651804669
2025-05-09,4686,4759,4637,4671,947417,-0.0010692899914457321
2025-05-12,4690,4896,4690,4876,1810438,0.04388781845429235
2025-05-13,4886,4896,4832,4886,1790142,0.002050861361772016
2025-05-14,4886,4920,4866,4896,987367,0.002046663937781412
2025-05-15,4896,4905,4837,4852,644918,-0.008986928104575131
2025-05-16,4852,5032,4788,5023,1897750,0.03524319868095627
2025-05-19,5023,5032,4837,4881,1223609,-0.02826995819231537
2025-05-20,4915,5023,4861,4866,912131,-0.003073140749846326
2025-05-21,4866,5081,4866,5062,1609655,0.04027949034114253
2025-05-22,5023,5062,4954,5032,954139,-0.005926511260371359
2025-05-23,5032,5179,4984,5081,1813707,0.009737678855325838
2025-05-26,5101,5189,5052,5072,1220332,-0.0017713048612477689
2025-05-27,5081,5081,4886,4964,1236510,-0.021293375394321745
2025-05-28,5003,5179,4984,5130,1751636,0.033440773569701765
2025-05-29,5179,5863,5179,5863,6498904,0.14288499025341128
2025-05-30,5824,5824,5609,5629,2379435,-0.039911308203991136
2025-06-02,5668,5990,5580,5824,3725409,0.03464203233256358
2025-06-04,5951,6498,5951,6332,4551494,0.08722527472527464
2025-06-05,6381,6391,6127,6342,3195659,0.0015792798483891257
2025-06-09,6440,6967,6440,6674,4259522,0.0523494165878271
2025-06-10,6792,7026,6596,6948,2432120,0.041054839676355925
2025-06-11,7036,7671,6801,7593,2911870,0.09283246977547499
2025-06-12,7652,7857,7554,7700,2380997,0.014091926774660868
2025-06-13,7837,8013,7251,7740,3208399,0.0051948051948051965
2025-06-16,7691,8209,7622,8072,2527154,0.042894056847545325
2025-06-17,8218,8453,7847,8033,2148734,-0.0048315163528245275
2025-06-18,7984,8297,7896,8121,1585001,0.010954811402962727
2025-06-19,8209,8218,7632,7847,1893670,-0.033739687230636584
2025-06-20,7857,8052,7583,7798,3115227,-0.006244424620874267
2025-06-23,7671,8922,7603,8521,6078073,0.09271608104642226
2025-06-24,8815,9020,8629,8795,2649530,0.03215585025231782
2025-06-25,8824,9215,8580,9186,2212914,0.044457077885162066
2025-06-26,9020,9030,8121,8394,2229011,-0.08621815806662314
2025-06-27,8394,8394,8082,8101,1299910,-0.034905885156063854
2025-06-30,8189,8306,8062,8199,1239907,0.012097271941735599
2025-07-01,8355,8668,8218,8306,1196082,0.013050371996584875
2025-07-02,8433,8492,8199,8365,973072,0.007103298820130055
2025-07-03,8375,8727,8257,8551,916165,0.022235505080693274
2025-07-04,8551,8551,7837,7847,1744311,-0.0823295520991697
2025-07-07,7671,7994,7583,7994,974737,0.01873327386262269
2025-07-08,7984,8551,7925,8531,1532536,0.06717538153615221
2025-07-09,8746,9157,8668,8990,2474621,0.05380377446958162
2025-07-10,8990,9577,8902,9440,2234482,0.0500556173526141
2025-07-11,9675,9743,9411,9469,1586535,0.0030720338983050155
2025-07-14,9469,9733,9342,9733,1281013,0.02788045200126721
2025-07-15,9675,9870,9489,9762,975923,0.002979554094318271
2025-07-16,9714,9821,9117,9186,1959460,-0.05900430239704979
2025-07-17,9274,9274,9000,9117,1052593,-0.007511430437622479
2025-07-18,9147,9215,8766,8981,977272,-0.01491718767138317
2025-07-21,8775,8971,8658,8893,920866,-0.009798463422781456
2025-07-22,8961,9205,8795,8902,1458094,0.0010120319352300289
2025-07-23,8942,8942,8443,8844,1269271,-0.006515389800044957
2025-07-24,8844,8990,8433,8551,1956071,-0.03312980551786526
2025-07-25,8502,8795,8472,8697,883726,0.017074026429657385
2025-07-28,8697,8697,8062,8170,1792271,-0.060595607680809516
2025-07-29,8121,8443,8062,8424,851693,0.031089351285189748
2025-07-30,8472,8580,8267,8326,809420,-0.01163342830009495
2025-07-31,8336,8570,8170,8326,748389,0.0
2025-08-01,8257,8257,7720,7867,1222536,-0.05512851309152056
2025-08-04,7818,8033,7769,7915,649385,0.006101436379814418
2025-08-05,7974,8179,7915,7974,268302,0.0074542008843967444
2025-08-06,7974,8287,7896,8287,599479,0.039252570855279556
2025-08-07,8404,8472,8150,8306,550722,0.00229274767708465
2025-08-08,8306,8306,8042,8111,459471,-0.02347700457500601
2025-08-11,8062,8091,7730,7935,533431,-0.021698927382566846
2025-08-12,8052,8453,7935,8179,885325,0.0307498424700694
2025-08-13,8306,8336,8033,8209,400684,0.003667930064800151
2025-08-14,8209,8267,8082,8209,249137,0.0
2025-08-18,8189,8189,7935,8042,314539,-0.020343525398952345
2025-08-19,8042,8091,7906,7984,324644,-0.007212136284506343
2025-08-20,7915,7935,7456,7720,630653,-0.033066132264529036
2025-08-21,7720,7896,7632,7632,307861,-0.011398963730569922
2025-08-22,7671,7818,7485,7700,568660,0.008909853249475796
2025-08-25,7769,8033,7759,7935,741587,0.030519480519480613
2025-08-26,7935,7935,7661,7691,492491,-0.03074984247006929
2025-08-27,7720,7798,7612,7759,324436,0.00884150305551934
2025-08-28,7740,8179,7583,8082,794659,0.04162907591184428
2025-08-29,8179,8345,8091,8209,430764,0.01571393219500128
2025-09-01,8189,8297,8033,8189,397888,-0.0024363503471799275
2025-09-02,8209,8297,8160,8209,313950,0.0024423006472096276
2025-09-03,8209,8257,8052,8199,272461,-0.0012181751735899082
2025-09-04,8248,8375,8170,8336,455034,0.01670935479936575
2025-09-05,8336,8443,8199,8228,243547,-0.012955854126679434
2025-09-08,8228,8639,8228,8482,678767,0.030870199319397162
2025-09-09,8560,9088,8531,9049,1405239,0.06684744164112244
2025-09-10,9147,9362,9049,9293,1110976,0.0269643054481159
2025-09-11,9245,9332,8795,8981,1043415,-0.033573657591735695
2025-09-12,9176,9284,9010,9225,690940,0.027168466763166643
2025-09-15,9293,9675,9293,9479,1082332,0.02753387533875329
2025-09-16,9489,9665,9401,9567,566638,0.009283679713049997
2025-09-17,9538,9538,9235,9342,700000,-0.0235183443085607
2025-09-18,9391,9723,9372,9665,915299,0.034575037465210956
2025-09-19,9655,9762,9440,9567,5048455,-0.010139679255043998
2025-09-22,9508,9684,9440,9567,445433,0.0
2025-09-23,9547,9616,9108,9225,858298,-0.035747883349012244
2025-09-24,9205,9205,8844,8893,719093,-0.0359891598915989
2025-09-25,8863,8990,8746,8990,520346,0.01090745530192283
2025-09-26,9088,9215,8893,9000,580095,0.0011123470522802492
2025-09-29,9127,9811,9127,9499,1501701,0.05544444444444441
2025-09-30,9547,9547,9205,9303,362975,-0.020633750921149607
2025-10-01,9362,9362,9078,9166,395292,-0.014726432333655781
2025-10-02,9303,9743,9215,9411,721735,0.026729216670303257
2025-10-10,9675,9675,9401,9557,957919,0.015513760493039985
2025-10-13,9323,9362,9127,9225,562239,-0.0347389348121796
2025-10-14,9205,9372,8942,9078,587824,-0.015934959349593547
2025-10-15,9166,9372,9127,9372,442409,0.03238598810310633
2025-10-16,9450,9890,9420,9655,990269,0.030196329492104157
2025-10-17,9547,9557,9215,9342,707211,-0.03241843604350081
2025-10-20,9411,10349,9264,10349,2291727,0.1077927638621281
2025-10-21,10407,10554,10065,10153,807329,-0.018939027925403473
2025-10-22,10144,10153,9850,10065,670469,-0.008667388949079036
2025-10-23,10007,10007,9626,9723,599488,-0.03397913561847987
2025-10-24,9929,10232,9880,9997,722252,0.02818060269464162
2025-10-27,10261,10896,10192,10378,1352616,0.038111433430028985
2025-10-28,10310,10456,10144,10427,492216,0.004721526305646595
2025-10-29,10456,10681,10163,10681,758702,0.0243598350436367
2025-10-30,10779,11121,10574,10583,811776,-0.009175170864151316
2025-10-31,10583,10965,10437,10603,557101,0.0018898233015212096
2025-11-03,10701,10984,10691,10847,585157,0.023012354993869666
2025-11-04,10740,10769,10085,10114,961647,-0.06757628837466578
2025-11-05,9977,10075,9547,10075,999285,-0.003856041131105381
2025-11-06,10232,10251,9332,10017,1291223,-0.005756823821339907
2025-11-07,9850,10007,9460,9665,1031005,-0.03514026155535588
2025-11-10,9772,10241,9772,9997,829441,0.03435075012933275
2025-11-11,9997,10026,9479,9577,607370,-0.04201260378113436
2025-11-12,9675,10036,9557,10017,859469,0.0459434060770596
2025-11-13,10026,10251,9890,10183,584926,0.016571827892582602
2025-11-14,9948,10065,9753,9792,491070,-0.03839732888146907
2025-11-17,9811,9909,9587,9870,404288,0.007965686274509887
2025-11-18,9772,9802,9430,9430,503807,-0.04457953394123604
2025-11-19,9547,9723,9225,9723,680478,0.03107104984093323
2025-11-20,9919,10065,9792,9870,269729,0.015118790496760237
2025-11-21,9567,9665,9499,9577,597961,-0.029685916919959476
2025-11-24,9665,9792,9469,9665,281281,0.009188681215411831
2025-11-25,9704,9782,9313,9381,395943,-0.029384376616658048
2025-11-26,9430,9802,9420,9802,491990,0.04487794478200624
2025-11-27,9860,9860,9606,9606,165995,-0.019995919200163192
2025-11-28,9665,9665,9538,9665,259814,0.006141994586716715
2025-12-01,9665,9968,9577,9968,814427,0.03135023279875848
2025-12-02,9870,10095,9841,9919,344056,-0.004915730337078705
2025-12-03,9919,10212,9831,9948,430454,0.002923681822764479
2025-12-04,9968,9997,9762,9899,292903,-0.0049256131885806465
2025-12-05,9860,9860,9704,9821,258052,-0.007879583796343015
2025-12-08,9821,9948,9675,9860,354254,0.0039710823745036095
2025-12-09,9860,9860,9684,9860,250758,0.0
2025-12-10,9860,9860,9714,9733,308342,-0.012880324543610544
2025-12-11,9831,9909,9655,9723,243219,-0.001027432446316645
2025-12-12,9811,9890,9714,9880,374719,0.016147279646199664
2025-12-15,9792,9919,9675,9753,419280,-0.012854251012145768
2025-12-16,9772,9860,9665,9762,206234,0.0009227929867732243
2025-12-17,9762,9762,9411,9460,527003,-0.030936283548453236
2025-12-18,9391,10105,9372,10026,1175857,0.05983086680761107
2025-12-19,10114,10652,10056,10505,1784372,0.04777578296429286
2025-12-22,10574,10955,10407,10554,723282,0.004664445502141845
2025-12-23,11043,12675,10769,11531,7752193,0.0925715368580633
2025-12-24,11424,11424,10310,11052,1375450,-0.04154019599340908
2025-12-26,11199,12010,10994,11131,2149836,0.007148027506333587
2025-12-29,10974,11434,10847,11277,565671,0.01311652142664621
2025-12-30,11228,11258,10896,10994,364639,-0.025095326771304438
2026-01-02,10984,11326,10593,11209,699502,0.019556121520829528
2026-01-05,11297,11600,11082,11385,891589,0.015701668302257055
2026-01-06,11385,12176,11297,12167,1973446,0.06868686868686869
2026-01-07,12303,12303,11815,11903,781309,-0.021698035670255633
2026-01-08,11903,12020,11619,11825,712332,-0.006552969839536238
2026-01-09,11932,11932,11404,11717,574407,-0.00913319238900634
2026-01-12,11952,12264,11844,11981,892212,0.0225313646837928
2026-01-13,12069,12127,11805,11912,443984,-0.005759118604457103
2026-01-14,11873,12030,11610,12020,432215,0.009066487575554172
