Date,Open,High,Low,Close,Volume,Change
2024-12-23,67700,67900,67000,67600,771,0.0
2024-12-24,67600,67700,67400,67400,513,-0.00295857988165682
2024-12-26,67400,67600,67300,67500,226,0.0014836795252226587
2024-12-27,67000,67000,65900,66100,531,-0.020740740740740726
2024-12-30,66000,66700,65200,66300,194,0.00302571860816947
2025-01-02,66600,66700,65800,65900,527,-0.006033182503770718
2025-01-03,66400,66800,65900,66100,100,0.003034901365705611
2025-01-06,66100,66800,66000,66600,358,0.0075642965204236745
2025-01-07,66300,67300,66100,66600,4187,0.0
2025-01-08,67200,67300,66300,66700,1075,0.0015015015015014122
2025-01-09,66200,66700,66200,66700,53,0.0
2025-01-10,66700,66700,66200,66500,139,-0.0029985007496251548
2025-01-13,67000,67200,66400,66600,229,0.0015037593984963404
2025-01-14,66600,66700,66300,66500,197,-0.0015015015015015232
2025-01-15,67200,67200,66000,66000,209,-0.007518796992481258
2025-01-16,66300,66400,66100,66300,308,0.00454545454545463
2025-01-17,66100,66900,66100,66600,220,0.004524886877828038
2025-01-20,66400,67500,65700,65700,4001,-0.013513513513513487
2025-01-21,65800,66200,65200,65700,2592,0.0
2025-01-22,65700,66200,65100,65300,2050,-0.0060882800608828
2025-01-23,65100,65800,65100,65300,1458,0.0
2025-01-24,65500,65800,65000,65500,218,0.003062787136294043
2025-01-31,65500,65800,64900,65500,507,0.0
2025-02-03,64500,65400,64000,64900,1102,-0.009160305343511421
2025-02-04,64900,65000,64600,65000,275,0.0015408320493066618
2025-02-05,65700,65700,65300,65400,153,0.006153846153846176
2025-02-06,65700,65700,65000,65700,233,0.004587155963302836
2025-02-07,65600,65700,64900,65500,1238,-0.0030441400304414
2025-02-10,65500,66000,64900,65500,1339,0.0
2025-02-11,65700,65700,64500,65200,901,-0.004580152671755711
2025-02-12,65200,66000,65200,65600,576,0.006134969325153339
2025-02-13,65700,65900,65200,65400,1171,-0.0030487804878048808
2025-02-14,65600,66900,65400,65800,2922,0.006116207951070374
2025-02-17,65700,66800,65500,65900,910,0.001519756838905817
2025-02-18,65700,66000,65400,65600,209,-0.004552352048558417
2025-02-19,66300,66300,65600,65600,133,0.0
2025-02-20,65600,66300,65600,65900,414,0.004573170731707377
2025-02-21,65700,66200,65500,66000,316,0.0015174506828528056
2025-02-24,65800,66400,65300,66200,2329,0.003030303030302939
2025-02-25,66100,66200,65900,66000,347,-0.0030211480362537513
2025-02-26,66000,66200,65900,66200,133,0.003030303030302939
2025-02-27,66200,66500,66000,66200,346,0.0
2025-02-28,66100,66100,65000,65100,2562,-0.0166163141993958
2025-03-04,66200,66200,65000,65100,865,0.0
2025-03-05,65800,65800,64900,65100,1072,0.0
2025-03-06,65300,65900,65200,65600,818,0.007680491551459223
2025-03-07,65500,66200,65300,66000,521,0.0060975609756097615
2025-03-10,65700,66000,65400,65600,674,-0.0060606060606061
2025-03-11,65300,66000,65300,65900,168,0.004573170731707377
2025-03-12,66600,66600,65700,65900,2499,0.0
2025-03-13,65900,65900,65700,65900,161,0.0
2025-03-14,65500,66200,65400,66100,641,0.003034901365705611
2025-03-17,66100,66200,65600,65800,673,-0.004538577912254205
2025-03-18,66800,66900,65500,66000,677,0.003039513677811634
2025-03-19,66300,66600,65100,65900,3013,-0.0015151515151514694
2025-03-20,65900,66000,65300,65900,1503,0.0
2025-03-21,65900,65900,65400,65900,544,0.0
2025-03-24,65900,66000,65300,65600,1742,-0.004552352048558417
2025-03-25,65900,65900,65200,65500,1717,-0.0015243902439023849
2025-03-26,65500,65800,65300,65700,656,0.003053435114503733
2025-03-27,65800,66200,65700,66200,1459,0.007610350076103556
2025-03-28,63700,65000,61300,64000,2263,-0.033232628398791486
