Date,Open,High,Low,Close,Volume,Change
2024-12-23,3540,3675,3515,3670,154557,0.0280112044817926
2024-12-24,3645,3730,3585,3630,87813,-0.0108991825613079
2024-12-26,3630,3680,3585,3680,69663,0.0137741046831956
2024-12-27,3610,3615,3490,3520,146517,-0.0434782608695651
2024-12-30,3490,3595,3465,3585,61749,0.0184659090909091
2025-01-02,3595,3625,3550,3615,82330,0.0083682008368199
2025-01-03,3615,3670,3610,3625,169498,0.0027662517289073
2025-01-06,3640,3745,3625,3720,171166,0.0262068965517241
2025-01-07,3715,3760,3640,3650,104927,-0.0188172043010752
2025-01-08,3650,3740,3650,3705,97833,0.015068493150685
2025-01-09,3675,3735,3650,3705,82958,0.0
2025-01-10,3705,3720,3660,3690,53114,-0.0040485829959514
2025-01-13,3680,3725,3590,3595,70778,-0.0257452574525745
2025-01-14,3590,3640,3550,3615,75856,0.0055632823365785
2025-01-15,3615,3625,3565,3565,47285,-0.0138312586445366
2025-01-16,3565,3800,3565,3640,740140,0.0210378681626928
2025-01-17,3640,3640,3575,3575,123967,-0.0178571428571429
2025-01-20,3580,3590,3530,3540,210252,-0.0097902097902098
2025-01-21,3540,3610,3405,3515,111656,-0.0070621468926553
2025-01-22,3505,3555,3480,3500,94652,-0.0042674253200568
2025-01-23,3470,3520,3410,3440,118221,-0.0171428571428571
2025-01-24,3430,3500,3430,3475,45447,0.010174418604651
2025-01-31,3485,3500,3405,3405,107529,-0.0201438848920862
2025-02-03,3400,3405,3320,3320,83596,-0.0249632892804698
2025-02-04,3330,3460,3330,3425,52675,0.0316265060240963
2025-02-05,3425,3475,3425,3445,41368,0.0058394160583941
2025-02-06,3445,3515,3445,3475,46375,0.0087082728592162
2025-02-07,3475,3495,3420,3425,49414,-0.0143884892086331
2025-02-10,3415,3455,3380,3430,45803,0.0014598540145984
2025-02-11,3430,3540,3420,3490,80381,0.0174927113702623
2025-02-12,3510,3525,3425,3440,67146,-0.0143266475644698
2025-02-13,3440,3465,3400,3425,118803,-0.004360465116279
2025-02-14,3425,3470,3420,3420,42144,-0.0014598540145985
2025-02-17,3420,3460,3420,3435,27978,0.0043859649122806
2025-02-18,3460,3470,3415,3465,66869,0.0087336244541484
2025-02-19,3465,3495,3430,3455,59667,-0.0028860028860029
2025-02-20,3485,3500,3450,3465,63131,0.0028943560057888
2025-02-21,3475,3500,3460,3465,50188,0.0
2025-02-24,3465,3515,3455,3495,85148,0.0086580086580085
2025-02-25,3490,3515,3480,3505,46252,0.0028612303290413
2025-02-26,3495,3515,3485,3500,59253,-0.0014265335235378
2025-02-27,3500,3525,3480,3510,70360,0.0028571428571428
2025-02-28,3500,3500,3380,3400,111641,-0.0313390313390313
2025-03-04,3400,3400,3305,3325,85817,-0.0220588235294117
2025-03-05,3305,3440,3305,3380,47020,0.0165413533834586
2025-03-06,3360,3410,3345,3345,39387,-0.0103550295857988
2025-03-07,3335,3385,3310,3325,47810,-0.0059790732436472
2025-03-10,3325,3360,3280,3310,39412,-0.0045112781954886
2025-03-11,3240,3305,3230,3260,75800,-0.0151057401812688
2025-03-12,3270,3305,3260,3270,30221,0.0030674846625766
2025-03-13,3270,3330,3230,3240,47270,-0.0091743119266054
2025-03-14,3240,3295,3240,3285,30101,0.0138888888888888
2025-03-17,3285,3295,3250,3260,38557,-0.0076103500761035
2025-03-18,3285,3290,3255,3260,33834,0.0
2025-03-19,3270,3295,3260,3285,56653,0.0076687116564417
2025-03-20,3260,3290,3220,3230,76010,-0.0167427701674277
2025-03-21,3200,3260,3195,3230,63065,0.0
2025-03-24,3215,3270,3205,3235,15950,0.001547987616099
2025-03-25,3245,3255,3210,3235,24852,0.0
2025-03-26,3245,3265,3190,3235,60316,0.0
2025-03-27,3250,3250,3200,3210,42146,-0.007727975270479
2025-03-28,3185,3200,3120,3140,72546,-0.0218068535825545
2025-03-31,3135,3160,3040,3080,55913,-0.019108280254777
2025-04-01,3065,3180,3065,3160,29425,0.0259740259740259
2025-04-02,3160,3220,3100,3100,19919,-0.0189873417721518
2025-04-03,3075,3180,3075,3095,20651,-0.0016129032258064
2025-04-04,3080,3180,3060,3160,36606,0.0210016155088852
2025-04-07,3125,3160,2995,3025,127470,-0.0427215189873417
2025-04-08,3025,3105,3025,3085,55265,0.0198347107438017
2025-04-09,3040,3135,2995,3000,64506,-0.0275526742301458
2025-04-10,3200,3200,3080,3125,31351,0.0416666666666667
2025-04-11,3155,3220,3120,3195,74390,0.0223999999999999
2025-04-14,3225,3270,3220,3260,34143,0.0203442879499218
2025-04-15,3255,3335,3255,3330,82646,0.0214723926380369
2025-04-16,3335,3340,3285,3290,86591,-0.0120120120120119
2025-04-17,3290,3370,3285,3355,37277,0.0197568389057751
2025-04-18,3400,3410,3350,3400,52067,0.0134128166915052
2025-04-21,3405,3430,3395,3410,31259,0.0029411764705882
2025-04-22,3345,3425,3345,3380,41289,-0.0087976539589442
2025-04-23,3385,3530,3385,3465,208778,0.0251479289940828
2025-04-24,3475,3490,3420,3425,49254,-0.0115440115440115
2025-04-25,3480,3480,3395,3435,30305,0.0029197080291971
2025-04-28,3440,3550,3335,3375,266437,-0.0174672489082969
2025-04-29,3355,3415,3345,3390,41880,0.0044444444444444
2025-04-30,3400,3425,3330,3385,41899,-0.0014749262536872
2025-05-02,3360,3400,3325,3385,45367,0.0
2025-05-07,3360,3360,3295,3310,47629,-0.0221565731166912
2025-05-08,3260,3330,3260,3315,28512,0.0015105740181269
2025-05-09,3315,3435,3295,3390,161086,0.0226244343891401
2025-05-12,3450,3450,3340,3350,56290,-0.0117994100294985
2025-05-13,3350,3885,3345,3350,4889020,0.0
2025-05-14,3355,3660,3320,3450,4928109,0.0298507462686568
2025-05-15,3440,3520,3420,3420,482361,-0.0086956521739129
2025-05-16,3395,3450,3335,3350,241745,-0.0204678362573099
2025-05-19,3335,3405,3295,3315,172016,-0.0104477611940299
2025-05-20,3320,3360,3285,3330,98245,0.004524886877828
2025-05-21,3345,3395,3310,3370,82690,0.0120120120120119
2025-05-22,3370,3650,3355,3575,1803531,0.0608308605341245
2025-05-23,3620,3670,3505,3520,654761,-0.0153846153846153
2025-05-26,3500,3580,3465,3465,271537,-0.015625
2025-05-27,3455,3515,3430,3460,175122,-0.0014430014430014
2025-05-28,3495,3645,3400,3460,467979,0.0
2025-05-29,3460,3495,3420,3480,153309,0.0057803468208093
2025-05-30,3470,3545,3455,3485,134330,0.0014367816091953
2025-06-02,3550,3550,3425,3440,150351,-0.0129124820659971
2025-06-04,3445,3500,3440,3495,109300,0.0159883720930231
2025-06-05,3530,3530,3470,3485,129458,-0.0028612303290415
2025-06-09,3485,3545,3480,3540,131528,0.0157819225251076
2025-06-10,3540,3555,3485,3525,104102,-0.0042372881355932
2025-06-11,3500,3550,3500,3530,136656,0.0014184397163119
2025-06-12,3535,3580,3515,3560,209191,0.0084985835694051
2025-06-13,3580,3580,3445,3485,216662,-0.0210674157303371
2025-06-16,3480,3505,3425,3495,117013,0.0028694404591105
2025-06-17,3495,3550,3460,3515,176722,0.005722460658083
2025-06-18,3530,3585,3500,3500,214625,-0.0042674253200568
2025-06-19,3530,3530,3460,3480,100873,-0.0057142857142856
2025-06-20,3490,3550,3480,3530,131151,0.014367816091954
2025-06-23,3525,3525,3450,3485,136123,-0.0127478753541075
2025-06-24,3550,3565,3490,3550,213380,0.0186513629842179
2025-06-25,3545,3555,3505,3525,92494,-0.0070422535211267
2025-06-26,3520,3530,3405,3440,143896,-0.024113475177305
2025-06-27,3435,3450,3380,3415,105670,-0.0072674418604651
2025-06-30,3390,3435,3390,3430,28036,0.0043923865300146
2025-07-01,3430,3465,3400,3465,63616,0.0102040816326529
2025-07-02,3465,3485,3400,3470,63196,0.0014430014430013
2025-07-03,3450,3525,3450,3510,96485,0.0115273775216138
2025-07-04,3500,3530,3460,3495,75914,-0.0042735042735042
2025-07-07,3525,3525,3465,3485,42269,-0.0028612303290415
2025-07-08,3485,3500,3470,3475,42756,-0.0028694404591105
2025-07-09,3485,3520,3460,3515,111706,0.0115107913669065
2025-07-10,3560,3565,3450,3555,128566,0.0113798008534851
2025-07-11,3535,3570,3510,3540,52035,-0.0042194092827003
2025-07-14,3545,3565,3525,3550,47091,0.002824858757062
2025-07-15,3570,3570,3510,3540,35995,-0.0028169014084507
2025-07-16,3540,3565,3485,3510,74208,-0.0084745762711864
2025-07-17,3540,4560,3480,4400,30603269,0.2535612535612535
2025-07-18,4360,4380,4100,4205,3621251,-0.0443181818181818
2025-07-21,4175,4205,4005,4005,1627595,-0.0475624256837098
2025-07-22,4020,4180,3855,3985,3579028,-0.0049937578027465
2025-07-23,3950,4890,3855,4225,35838097,0.0602258469259724
2025-07-24,4205,4260,3950,4035,3457782,-0.0449704142011834
2025-07-25,4020,4180,3960,3980,2044285,-0.01363073110285
2025-07-28,3935,4040,3885,4000,799630,0.0050251256281406
2025-07-29,4000,4025,3900,3905,407564,-0.02375
2025-07-30,3870,3920,3840,3840,402154,-0.0166453265044814
2025-07-31,3850,3900,3800,3845,329227,0.0013020833333332
2025-08-01,3840,3845,3680,3700,402922,-0.0377113133940182
2025-08-04,3700,3785,3620,3750,192655,0.0135135135135135
2025-08-05,3770,4060,3765,3810,2429185,0.016
2025-08-06,3775,3885,3700,3840,399569,0.0078740157480314
2025-08-07,3860,3860,3770,3795,193326,-0.01171875
2025-08-08,3750,3875,3750,3840,298870,0.0118577075098813
2025-08-11,3845,3905,3790,3870,268793,0.0078125
2025-08-12,3870,4230,3865,4100,2861314,0.0594315245478036
2025-08-13,3970,4315,3940,4010,3735437,-0.0219512195121951
2025-08-14,4010,4155,3950,3975,1138494,-0.0087281795511221
2025-08-18,3980,4235,3900,4055,2584462,0.020125786163522
2025-08-19,4050,4060,3950,3965,468256,-0.0221948212083846
2025-08-20,3900,3980,3820,3915,285590,-0.0126103404791929
2025-08-21,3925,4000,3915,3945,213322,0.0076628352490422
2025-08-22,3940,4030,3925,3990,263752,0.0114068441064638
2025-08-25,4000,4040,3945,3965,238732,-0.0062656641604009
2025-08-26,3905,3955,3885,3895,150318,-0.0176544766708701
2025-08-27,3905,4130,3840,3955,685518,0.0154043645699615
2025-08-28,3955,4020,3875,3990,375395,0.0088495575221239
2025-08-29,4005,4015,3905,3905,343284,-0.0213032581453633
2025-09-01,3865,3910,3805,3810,183590,-0.0243277848911651
2025-09-02,3800,3885,3780,3855,80911,0.0118110236220472
2025-09-03,3840,3930,3835,3925,123986,0.0181582360570686
2025-09-04,3905,4015,3900,3980,180966,0.0140127388535031
2025-09-05,4030,4030,3965,3980,125240,0.0
2025-09-08,3980,4025,3975,3995,136438,0.0037688442211054
