Date,Open,High,Low,Close,Volume,Change
2024-12-23,23800,23800,23250,23300,162,0.004310344827586299
2024-12-24,23600,23750,23300,23300,345,0.0
2024-12-26,23100,23200,23000,23200,1105,-0.0042918454935622075
2024-12-27,23650,23650,22350,22950,414,-0.010775862068965525
2024-12-30,22500,23850,22100,23100,442,0.006535947712418277
2025-01-02,23600,23600,23100,23100,122,0.0
2025-01-03,23450,23500,23150,23400,84,0.01298701298701288
2025-01-06,23600,23800,23400,23800,479,0.017094017094017033
2025-01-07,23800,23900,23300,23650,203,-0.006302521008403339
2025-01-08,23800,23850,23650,23850,275,0.008456659619450413
2025-01-09,23850,23950,23450,23950,366,0.004192872117400492
2025-01-10,23950,24000,23450,24000,476,0.0020876826722338038
2025-01-13,24000,24200,23600,24100,1115,0.004166666666666652
2025-01-14,24150,24150,23750,24100,99,0.0
2025-01-15,24000,24050,23750,23750,331,-0.014522821576763434
2025-01-16,23950,24000,23550,23850,166,0.004210526315789442
2025-01-17,24050,24050,23600,23950,165,0.004192872117400492
2025-01-20,23550,23800,23300,23800,298,-0.006263048016701411
2025-01-21,23950,24000,23300,23650,548,-0.006302521008403339
2025-01-22,23650,24000,23600,23700,819,0.0021141649048626032
2025-01-23,23950,23950,23700,23700,72,0.0
2025-01-24,24000,24700,24000,24250,1726,0.02320675105485237
2025-01-31,24350,24550,24100,24400,282,0.006185567010309256
2025-02-03,24400,24400,23500,23650,590,-0.030737704918032738
2025-02-04,23700,24200,23650,24000,406,0.014799154334038
2025-02-05,24000,24500,24000,24450,535,0.018750000000000044
2025-02-06,24450,24600,24000,24550,594,0.004089979550102152
2025-02-07,24200,24550,24000,24000,122,-0.022403258655804503
2025-02-10,24200,24200,23900,23950,479,-0.002083333333333326
2025-02-11,24000,24400,23750,24000,311,0.0020876826722338038
2025-02-12,24000,24000,23800,23900,601,-0.004166666666666652
2025-02-13,23800,24550,23800,24300,1274,0.01673640167364021
2025-02-14,24250,24550,24150,24500,806,0.008230452674897082
2025-02-17,24550,24550,24250,24550,594,0.0020408163265306367
2025-02-18,24350,24550,24300,24500,780,-0.0020366598778004397
2025-02-19,24450,25250,24250,24700,2472,0.008163265306122547
2025-02-20,25200,25200,24300,24950,1560,0.010121457489878471
2025-02-21,25150,25150,24850,25100,839,0.006012024048096087
2025-02-24,25200,25200,24550,24800,762,-0.01195219123505975
2025-02-25,25100,25150,24550,24600,465,-0.008064516129032251
2025-02-26,24600,24800,24500,24800,492,0.008130081300812941
2025-02-27,24500,24800,24500,24600,264,-0.008064516129032251
2025-02-28,24500,24500,23600,24200,5270,-0.016260162601625994
2025-03-04,24000,24000,23200,23300,2151,-0.037190082644628086
2025-03-05,23300,23450,23100,23250,831,-0.0021459227467811592
2025-03-06,23400,23800,23250,23500,268,0.010752688172043001
2025-03-07,23500,23650,23450,23500,434,0.0
2025-03-10,23300,23800,23250,23300,562,-0.008510638297872353
2025-03-11,23300,23750,23300,23550,77,0.010729613733905685
2025-03-12,23550,23800,23300,23800,436,0.010615711252653925
2025-03-13,23400,23700,23200,23350,795,-0.018907563025210128
2025-03-14,23600,24000,23400,23600,398,0.010706638115631772
2025-03-17,24100,24100,23500,23850,79,0.010593220338983134
2025-03-18,23850,23950,23750,23750,63,-0.004192872117400381
2025-03-19,23900,24000,23450,23800,349,0.002105263157894832
2025-03-20,23550,23800,23300,23450,281,-0.014705882352941124
2025-03-21,23450,23500,23200,23300,715,-0.006396588486140775
2025-03-24,23300,23300,23100,23150,595,-0.006437768240343367
2025-03-25,23100,23450,23100,23350,168,0.008639308855291628
