Date,Open,High,Low,Close,Volume,Change
2024-12-23,8190,8190,7870,8000,215,-0.00497512437810943
2024-12-24,8200,8200,7990,7990,182,-0.0012499999999999734
2024-12-26,8050,8050,7870,8000,1995,0.0012515644555695093
2024-12-27,7990,8000,7920,8000,97,0.0
2024-12-30,7990,7990,7860,7970,128,-0.003750000000000031
2025-01-02,7970,7990,7830,7830,3472,-0.017565872020075313
2025-01-03,7810,7940,7810,7810,4037,-0.0025542784163473664
2025-01-06,7810,7900,7800,7850,754,0.005121638924455718
2025-01-07,7830,7830,7780,7780,1149,-0.008917197452229297
2025-01-08,7770,7920,7770,7870,356,0.011568123393316254
2025-01-09,7800,7850,7770,7830,80,-0.0050825921219822545
2025-01-10,7820,7870,7810,7840,244,0.0012771392081736277
2025-01-13,7920,7990,7760,7970,51,0.01658163265306123
2025-01-14,7990,7990,7840,7890,683,-0.010037641154328703
2025-01-15,7880,7970,7790,7880,165,-0.0012674271229404788
2025-01-16,7930,7930,7800,7850,1357,-0.0038071065989847552
2025-01-17,7880,7880,7760,7760,771,-0.01146496815286624
2025-01-20,7760,7840,7760,7760,2593,0.0
2025-01-21,7850,7990,7730,7770,1521,0.0012886597938144284
2025-01-22,7800,7830,7700,7830,349,0.007722007722007707
2025-01-23,7830,7850,7720,7850,503,0.0025542784163474774
2025-01-24,7890,7890,7750,7890,42,0.005095541401273884
2025-01-31,7890,7890,7760,7880,212,-0.0012674271229404788
2025-02-03,7890,7890,7710,7800,308,-0.010152284263959421
2025-02-04,7750,7860,7750,7860,173,0.007692307692307665
2025-02-05,7880,7880,7800,7860,221,0.0
2025-02-06,7860,7870,7850,7870,194,0.0012722646310432406
2025-02-07,7880,7880,7730,7790,303,-0.010165184243964398
2025-02-10,7790,7830,7660,7790,148,0.0
2025-02-11,7790,7830,7660,7750,320,-0.005134788189987138
2025-02-12,7750,7750,7650,7750,71,0.0
2025-02-13,7660,7740,7650,7700,944,-0.006451612903225823
2025-02-14,7780,7780,7650,7650,462,-0.00649350649350644
2025-02-17,7750,7750,7610,7740,403,0.0117647058823529
2025-02-18,7740,7750,7650,7700,233,-0.0051679586563307955
2025-02-19,7750,7750,7660,7670,884,-0.003896103896103842
2025-02-20,7660,7800,7660,7800,72,0.016949152542372836
2025-02-21,7870,7870,7520,7550,7033,-0.03205128205128205
2025-02-24,7550,7660,7540,7660,4722,0.014569536423840956
2025-02-25,7660,7740,7660,7720,612,0.007832898172323688
2025-02-26,7720,7900,7720,7890,1151,0.022020725388601115
2025-02-27,7890,7890,7880,7880,789,-0.0012674271229404788
2025-02-28,7870,7870,7640,7810,265,-0.008883248730964466
2025-03-04,7780,7800,7660,7750,3155,-0.007682458386683688
2025-03-05,7620,7720,7600,7600,742,-0.01935483870967747
2025-03-06,7680,7740,7600,7710,76,0.014473684210526416
2025-03-07,7750,7750,7620,7710,225,0.0
2025-03-10,7600,7710,7590,7710,584,0.0
2025-03-11,7750,7760,7720,7730,1392,0.0025940337224383825
2025-03-12,7600,7740,7600,7710,1472,-0.002587322121604174
2025-03-13,7670,7700,7500,7610,203,-0.012970168612191912
2025-03-14,7650,7650,7560,7560,54,-0.006570302233902758
2025-03-17,7620,7660,7500,7660,67,0.013227513227513255
2025-03-18,7660,7670,7620,7670,95,0.0013054830287206887
2025-03-19,7600,7670,7600,7670,1260,0.0
2025-03-20,7670,7700,7670,7680,116,0.0013037809647979959
2025-03-21,7730,7730,7530,7680,122,0.0
2025-03-24,7680,7790,7680,7790,59,0.01432291666666674
2025-03-25,7840,7840,7690,7760,203,-0.0038510911424903815
2025-03-26,7760,7760,7500,7600,882,-0.020618556701030966
2025-03-27,7620,7620,7450,7560,794,-0.0052631578947368585
2025-03-28,7430,7490,7390,7470,755,-0.011904761904761862
2025-03-31,7330,7460,7330,7330,465,-0.018741633199464536
2025-04-01,7450,7450,7440,7450,166,0.016371077762619368
2025-04-02,7450,7450,7450,7450,29,0.0
2025-04-03,7600,7600,7450,7490,222,0.005369127516778427
2025-04-04,7500,7590,7490,7560,134,0.009345794392523255
2025-04-07,7620,7620,7430,7540,487,-0.002645502645502673
2025-04-08,7400,7760,7400,7700,1947,0.021220159151193574
2025-04-09,7760,7760,7610,7610,3836,-0.011688311688311637
2025-04-10,7750,9890,7750,9890,76300,0.29960578186596587
2025-04-11,9230,9390,8900,9290,47906,-0.06066734074823055
2025-04-14,10400,11990,10250,10250,93911,0.10333692142088258
2025-04-15,9510,13320,9510,13320,101510,0.29951219512195126
2025-04-16,12340,12340,10040,10550,102780,-0.2079579579579579
2025-04-17,10220,11300,10040,11000,70272,0.042654028436019065
2025-04-18,10550,11450,10050,10050,54937,-0.08636363636363631
2025-04-21,9850,10800,9850,10040,54969,-0.0009950248756218638
2025-04-22,10900,10900,10000,10000,36666,-0.003984063745019917
2025-04-23,9980,9980,9200,9400,16888,-0.06000000000000005
2025-04-24,9370,9370,8770,8800,16640,-0.06382978723404253
2025-04-25,9050,9690,9000,9690,22205,0.10113636363636358
2025-04-28,9320,9320,8800,8800,17777,-0.09184726522187825
2025-04-29,8820,9250,8750,9250,11927,0.051136363636363535
2025-04-30,9100,10280,9100,9400,21343,0.016216216216216273
2025-05-02,8920,9320,8900,9000,16727,-0.04255319148936165
2025-05-07,8860,9270,8800,9150,11349,0.016666666666666607
2025-05-08,9050,9070,8810,8890,10747,-0.02841530054644814
2025-05-09,8890,8890,8610,8690,10365,-0.022497187851518552
2025-05-12,8890,9250,8870,9060,6343,0.04257767548906788
2025-05-13,8930,8930,8800,8900,5773,-0.017660044150110354
2025-05-14,8890,8900,8800,8880,2433,-0.0022471910112359383
2025-05-15,8800,8800,8560,8560,5837,-0.036036036036036
2025-05-16,8680,8710,8350,8600,9617,0.004672897196261738
2025-05-19,8540,8550,8360,8360,8683,-0.027906976744186074
2025-05-20,8360,8490,8350,8350,4409,-0.0011961722488038617
2025-05-21,8410,8520,8360,8360,5469,0.0011976047904191933
2025-05-22,8310,8310,8250,8270,2193,-0.010765550239234423
2025-05-23,8210,8290,8170,8180,3858,-0.010882708585247869
2025-05-26,8290,8290,8020,8140,2932,-0.004889975550122272
2025-05-27,8110,8130,8070,8120,1429,-0.002457002457002422
2025-05-28,8120,8250,8100,8100,4547,-0.0024630541871921707
2025-05-29,8110,8800,8110,8780,14380,0.08395061728395059
2025-05-30,8600,8800,8460,8610,9640,-0.019362186788154934
2025-06-02,8610,8780,8500,8530,1520,-0.009291521486643473
2025-06-04,9000,9210,8800,8830,22326,0.035169988276670505
2025-06-05,8820,9170,8680,9160,10443,0.03737259343148347
2025-06-09,9550,10890,9550,10290,37429,0.1233624454148472
2025-06-10,10030,10030,9480,9480,25207,-0.07871720116618075
2025-06-11,9480,9660,9210,9660,15407,0.018987341772152
2025-06-12,9650,10220,9650,9950,12109,0.03002070393374745
2025-06-13,10250,10250,9420,9550,13669,-0.04020100502512558
2025-06-16,9610,9920,9400,9710,12535,0.01675392670157061
2025-06-17,9640,9900,9540,9540,5982,-0.01750772399588052
2025-06-18,9500,9570,9340,9490,4892,-0.00524109014675056
2025-06-19,9530,9530,9250,9250,4989,-0.025289778714436273
2025-06-20,9160,9350,9160,9200,1925,-0.00540540540540535
2025-06-23,9000,9100,8980,9090,2664,-0.011956521739130421
2025-06-24,9090,9400,9090,9300,2698,0.02310231023102305
2025-06-25,9300,9480,9160,9300,2598,0.0
2025-06-26,9200,9430,9130,9400,2117,0.010752688172043001
2025-06-27,9450,9470,9050,9050,2917,-0.037234042553191515
2025-06-30,9220,9390,9210,9270,5636,0.024309392265193353
2025-07-01,9260,11150,9260,10200,46434,0.10032362459546929
2025-07-02,10060,10060,9480,9760,28055,-0.04313725490196074
2025-07-03,9690,9690,9500,9570,6256,-0.01946721311475408
2025-07-04,9590,9590,9230,9250,5918,-0.03343782654127481
2025-07-07,9400,9400,9220,9330,3666,0.00864864864864856
2025-07-08,9380,9430,9300,9420,2820,0.009646302250803762
2025-07-09,9470,9480,9350,9440,3275,0.002123142250530785
2025-07-10,9500,9500,9290,9390,2322,-0.005296610169491567
2025-07-11,9390,9390,9300,9340,4693,-0.005324813631522929
2025-07-14,9340,9590,9340,9560,4858,0.023554603854389677
2025-07-15,9480,9490,9350,9410,1472,-0.01569037656903771
2025-07-16,9490,9490,9240,9240,3127,-0.018065887353878818
2025-07-17,9300,9350,9190,9300,1897,0.006493506493506551
2025-07-18,9220,9270,9190,9270,1664,-0.003225806451612856
2025-07-21,9210,9300,9160,9220,1405,-0.005393743257820938
2025-07-22,9230,9260,9060,9100,844,-0.013015184381778733
2025-07-23,9200,9200,9100,9120,1927,0.00219780219780219
2025-07-24,9150,9170,9000,9170,561,0.005482456140350811
2025-07-25,9170,9170,9000,9100,736,-0.007633587786259555
2025-07-28,9010,9100,8690,8700,2765,-0.04395604395604391
2025-07-29,8710,8900,8710,8820,528,0.01379310344827589
2025-07-30,8820,8840,8800,8800,560,-0.0022675736961451642
2025-07-31,8750,8980,8740,8890,3217,0.010227272727272751
2025-08-01,8800,9020,8700,8890,1835,0.0
2025-08-04,8500,8590,8500,8560,5178,-0.03712035995500562
2025-08-05,8560,8610,8520,8550,2103,-0.001168224299065379
2025-08-06,8540,8540,8470,8510,2580,-0.004678362573099393
2025-08-07,8590,8590,8510,8510,35,0.0
2025-08-08,8460,8520,8460,8500,686,-0.001175088131609825
2025-08-11,8580,8580,8420,8480,1831,-0.0023529411764705577
2025-08-12,8480,8500,8410,8490,1148,0.001179245283018826
2025-08-13,8500,8500,8430,8490,401,0.0
2025-08-14,8500,8500,8490,8490,535,0.0
2025-08-18,8480,8480,8380,8380,1721,-0.012956419316843326
2025-08-19,8380,8380,8290,8310,400,-0.00835322195704058
2025-08-20,8310,8310,8220,8220,1836,-0.010830324909747335
2025-08-21,8340,8350,8220,8310,378,0.010948905109489093
2025-08-22,8310,8330,8250,8250,290,-0.0072202166064981865
2025-08-25,8210,8230,8190,8200,890,-0.0060606060606061
2025-08-26,8160,8200,8160,8200,1764,0.0
2025-08-27,8200,8360,8180,8350,1714,0.018292682926829285
2025-08-28,8480,8480,8400,8410,754,0.007185628742514938
2025-08-29,8490,8520,8440,8460,1992,0.005945303210463715
2025-09-01,8450,8450,8300,8320,562,-0.01654846335697402
2025-09-02,8320,8320,8220,8310,265,-0.0012019230769231282
2025-09-03,8310,8310,8160,8220,267,-0.010830324909747335
2025-09-04,8220,8260,8200,8200,442,-0.0024330900243308973
2025-09-05,8200,8200,8150,8150,761,-0.0060975609756097615
2025-09-08,8120,8140,8110,8140,994,-0.0012269938650306678
2025-09-09,8140,8140,8110,8140,369,0.0
2025-09-10,8150,8440,8110,8440,967,0.03685503685503688
2025-09-11,8400,8400,8190,8280,637,-0.018957345971563955
2025-09-12,8280,8450,8280,8390,1436,0.013285024154589431
2025-09-15,8390,8400,8390,8400,378,0.0011918951132301459
2025-09-16,8510,8510,8380,8460,718,0.0071428571428571175
2025-09-17,8300,8460,8300,8450,545,-0.0011820330969266601
2025-09-18,8450,8450,8360,8370,847,-0.009467455621301801
2025-09-19,8390,8390,8370,8370,22,0.0
2025-09-22,8310,8370,8260,8260,272,-0.01314217443249699
2025-09-23,8260,8280,8220,8280,1003,0.002421307506053294
2025-09-24,8280,8300,8200,8250,1393,-0.0036231884057971175
2025-09-25,8200,8320,8200,8300,1344,0.0060606060606061
2025-09-26,8380,8380,8130,8300,872,0.0
2025-09-29,8550,8700,8500,8700,12081,0.04819277108433728
2025-09-30,8420,8790,8420,8670,6527,-0.0034482758620689724
2025-10-01,8520,9050,8520,8940,10164,0.03114186851211076
2025-10-02,8820,8820,8610,8700,4189,-0.02684563758389258
2025-10-10,8640,8650,8550,8570,1795,-0.014942528735632177
2025-10-13,8450,8450,8400,8450,1740,-0.014002333722287097
2025-10-14,8380,8380,8290,8290,1435,-0.018934911242603603
2025-10-15,8290,8370,8290,8360,1782,0.008443908323281013
2025-10-16,8400,8400,8300,8340,1746,-0.0023923444976076125
2025-10-17,8300,8300,8210,8230,1602,-0.013189448441247031
2025-10-20,8140,8220,8140,8200,1278,-0.0036452004860266785
2025-10-21,8200,8200,8000,8160,2047,-0.004878048780487809
2025-10-22,8180,8180,8080,8150,697,-0.001225490196078427
2025-10-23,8150,8250,8100,8200,122,0.006134969325153339
2025-10-24,8100,8120,8100,8120,525,-0.009756097560975618
2025-10-27,8120,8170,8100,8170,2055,0.006157635467980205
2025-10-28,8090,8230,8090,8220,1657,0.006119951040391758
2025-10-29,8360,8360,8100,8150,3237,-0.008515815085158196
2025-10-30,8150,8150,8000,8090,2557,-0.007361963190184007
2025-10-31,8010,8090,7970,8090,933,0.0
