Date,Open,High,Low,Close,Volume,Change
2024-12-23,8930,8940,8860,8930,6621,0.0011210762331839152
2024-12-24,8930,8940,8900,8940,1078,0.0011198208286673506
2024-12-26,8930,8960,8840,8890,7091,-0.005592841163310935
2024-12-27,9000,9000,8800,8850,2918,-0.004499437570303688
2024-12-30,8850,8890,8800,8840,954,-0.001129943502824804
2025-01-02,8900,8900,8860,8870,297,0.0033936651583710287
2025-01-03,8900,8950,8860,8900,4320,0.0033821871476888976
2025-01-06,8910,9180,8910,9170,21553,0.030337078651685445
2025-01-07,9150,9210,9040,9060,3607,-0.01199563794983638
2025-01-08,9080,9080,9010,9020,3307,-0.004415011037527616
2025-01-09,9030,9060,8980,9000,6500,-0.0022172949002217113
2025-01-10,9050,9050,8870,9030,3069,0.0033333333333334103
2025-01-13,9040,9160,8940,9130,4618,0.011074197120708673
2025-01-14,9130,9130,8950,9120,4282,-0.0010952902519167917
2025-01-15,8980,9110,8960,9070,5290,-0.005482456140350922
2025-01-16,9060,9240,9050,9220,18936,0.016538037486218293
2025-01-17,9220,9260,9160,9190,5175,-0.0032537960954447387
2025-01-20,9230,9230,8680,9110,6347,-0.008705114254624613
2025-01-21,9030,9120,9030,9100,2052,-0.001097694840834218
2025-01-22,9120,9160,9050,9090,10802,-0.001098901098901095
2025-01-23,9090,9110,8940,9040,12382,-0.005500550055005493
2025-01-24,8990,9090,8920,9010,5768,-0.0033185840707964376
2025-01-31,9040,9150,9000,9140,12112,0.01442841287458374
2025-02-03,9130,9140,8920,8970,8212,-0.018599562363238564
2025-02-04,8890,9150,8890,9080,5854,0.012263099219620877
2025-02-05,9100,9100,8960,8980,8908,-0.011013215859030812
2025-02-06,9000,9050,8950,9020,10627,0.00445434298440972
2025-02-07,9040,9050,8900,8960,12027,-0.006651884700665134
2025-02-10,8960,9120,8910,8960,5245,0.0
2025-02-11,8960,9000,8940,8970,965,0.0011160714285713969
2025-02-12,9000,9000,8900,8970,10461,0.0
2025-02-13,8930,8970,8880,8950,15356,-0.0022296544035674826
2025-02-14,8960,8980,8870,8970,8046,0.0022346368715084886
2025-02-17,8970,9010,8910,8980,7527,0.0011148272017837968
2025-02-18,8950,9060,8930,9000,10055,0.00222717149220486
2025-02-19,9000,9020,8950,8990,7149,-0.0011111111111110628
2025-02-20,9100,9190,8980,9120,17698,0.014460511679644128
2025-02-21,9100,9150,9030,9100,13984,-0.002192982456140302
2025-02-24,9090,9180,9030,9180,14607,0.00879120879120876
2025-02-25,9160,9190,9100,9150,3004,-0.0032679738562091387
2025-02-26,9150,9190,9100,9140,6034,-0.0010928961748634114
2025-02-27,9190,9240,9140,9220,3139,0.00875273522975939
2025-02-28,9240,9240,9020,9060,15628,-0.017353579175705014
2025-03-04,9040,9120,9040,9120,2845,0.0066225165562914245
2025-03-05,9140,9150,9070,9090,3884,-0.003289473684210509
2025-03-06,9080,9270,9050,9180,3457,0.00990099009900991
2025-03-07,9050,9200,9050,9190,3684,0.0010893246187364536
