Date,Open,High,Low,Close,Volume,Change
2024-12-23,7970,8000,7950,7950,2986,-0.003759398496240629
2024-12-24,7970,8050,7910,7970,804,0.002515723270440251
2024-12-26,7960,8000,7910,7910,3259,-0.007528230865746499
2024-12-27,7910,8050,7650,7970,3007,0.007585335018963413
2024-12-30,7970,8000,7950,8040,382,0.008782936010037545
2025-01-02,8060,8060,7930,8000,282,-0.00497512437810943
2025-01-03,8020,8100,7980,7980,1443,-0.0024999999999999467
2025-01-06,8200,8200,7970,7970,810,-0.0012531328320801727
2025-01-07,8100,8100,7920,7980,949,0.0012547051442910462
2025-01-08,8260,8260,7850,7990,1184,0.0012531328320801727
2025-01-09,8090,8090,7930,7960,287,-0.003754693366708417
2025-01-10,7970,7980,7940,7970,717,0.0012562814070351536
2025-01-13,8030,8030,7920,7980,735,0.0012547051442910462
2025-01-14,8090,8090,7900,7970,422,-0.0012531328320801727
2025-01-15,7910,8040,7910,7970,1278,0.0
2025-01-16,7970,7970,7930,7940,582,-0.0037641154328732496
2025-01-17,7970,8130,7960,7960,1831,0.0025188916876575096
2025-01-20,7960,8030,7850,8030,132,0.008793969849246297
2025-01-21,8040,8040,7800,7980,552,-0.0062266500622665255
2025-01-22,8180,8180,7690,7810,8882,-0.02130325814536338
2025-01-23,7990,7990,7700,7820,1674,0.001280409731113874
2025-01-24,8190,8190,7750,7940,577,0.01534526854219953
2025-01-31,7700,7930,7700,7920,697,-0.0025188916876573986
2025-02-03,8000,8000,7760,7800,863,-0.015151515151515138
2025-02-04,8000,8000,7710,7710,2308,-0.011538461538461497
2025-02-05,7780,7900,7700,7900,901,0.024643320363164634
2025-02-06,7900,7900,7710,7880,1391,-0.0025316455696202667
2025-02-07,8140,8140,7700,8050,711,0.021573604060913798
2025-02-10,8050,8110,7880,7970,780,-0.009937888198757738
2025-02-11,8060,8110,7860,7960,517,-0.0012547051442910462
2025-02-12,8140,8140,7900,7970,570,0.0012562814070351536
2025-02-13,8050,8050,7850,7960,564,-0.0012547051442910462
2025-02-14,8160,8300,7910,7930,895,-0.0037688442211055717
2025-02-17,8040,8040,7830,7860,1886,-0.008827238335435084
2025-02-18,7950,7950,7810,7910,910,0.006361323155216203
2025-02-19,7900,7990,7810,7940,766,0.0037926675094817064
2025-02-20,7940,7960,7830,7930,900,-0.0012594458438287548
2025-02-21,7930,7950,7860,7940,925,0.0012610340479193294
2025-02-24,7970,7970,7860,7910,1274,-0.0037783375314861534
2025-02-25,7940,7950,7900,7920,519,0.0012642225031604948
2025-02-26,7970,8020,7860,7940,932,0.002525252525252597
2025-02-27,8000,8000,7850,7950,580,0.0012594458438286438
2025-02-28,7950,8010,7860,7940,640,-0.0012578616352201255
2025-03-04,8190,8190,7850,8090,244,0.018891687657430767
2025-03-05,8090,8090,7920,7960,314,-0.01606922126081578
2025-03-06,8010,8070,7910,8050,380,0.011306532663316604
2025-03-07,8050,8210,7760,8070,2662,0.00248447204968949
2025-03-10,8060,8060,8000,8000,170,-0.008674101610904539
2025-03-11,7880,8110,7880,8020,1160,0.0024999999999999467
2025-03-12,7810,8100,7810,8030,2748,0.0012468827930174342
2025-03-13,8030,8030,7860,8010,440,-0.00249066002490661
2025-03-14,8010,8030,7940,8010,503,0.0
2025-03-17,8040,8180,7730,7860,6087,-0.01872659176029967
2025-03-18,7910,7910,7800,7900,474,0.0050890585241729624
2025-03-19,7900,8000,7810,7920,1454,0.0025316455696202667
2025-03-20,7920,7970,7810,7970,805,0.0063131313131312705
2025-03-21,7970,8030,7740,7740,1138,-0.02885821831869506
2025-03-24,7740,7900,7740,7850,1077,0.01421188630490966
2025-03-25,7850,7850,7820,7820,255,-0.003821656050955413
2025-03-26,7950,7950,7740,7750,1206,-0.008951406649616356
2025-03-27,7850,7850,7780,7830,192,0.010322580645161228
2025-03-28,7840,7890,7710,7870,1776,0.005108556832694733
2025-03-31,7810,7950,7730,7950,1575,0.010165184243964509
2025-04-01,8170,8170,7850,7850,751,-0.012578616352201255
2025-04-02,7850,8190,7850,7900,354,0.006369426751592355
2025-04-03,8010,8010,7660,7980,1962,0.010126582278481067
2025-04-04,7990,8000,7860,7950,337,-0.003759398496240629
2025-04-07,7950,7950,7670,7680,1123,-0.03396226415094339
2025-04-08,7710,7710,7610,7640,2484,-0.00520833333333337
2025-04-09,7660,7660,7430,7440,2330,-0.02617801047120416
2025-04-10,7520,7750,7400,7710,1035,0.03629032258064524
2025-04-11,7700,7710,7600,7710,311,0.0
2025-04-14,7840,7840,7610,7720,377,0.0012970168612191912
2025-04-15,7830,7970,7720,7970,1797,0.032383419689119064
2025-04-16,8080,8080,7730,7900,1526,-0.008782936010037656
2025-04-17,8100,8100,7890,7950,456,0.006329113924050667
2025-04-18,8060,8060,7890,7900,475,-0.0062893081761006275
2025-04-21,8100,8100,7880,7980,4191,0.010126582278481067
2025-04-22,8010,8070,7900,7970,1200,-0.0012531328320801727
2025-04-23,7980,8030,7850,8000,160,0.0037641154328733606
2025-04-24,8000,8000,7980,8000,485,0.0
2025-04-25,8010,8130,8000,8120,2609,0.014999999999999902
2025-04-28,8120,8120,8050,8100,177,-0.0024630541871921707
2025-04-29,8120,8140,7860,8120,1610,0.0024691358024691024
2025-04-30,8120,8120,8000,8090,177,-0.003694581280788145
2025-05-02,8140,8140,7970,8100,158,0.0012360939431397266
2025-05-07,8100,8100,8040,8050,114,-0.006172839506172867
2025-05-08,8050,8050,7970,8050,195,0.0
2025-05-09,8050,8230,7900,8170,1013,0.014906832298136719
2025-05-12,8170,8380,8060,8170,1421,0.0
2025-05-13,8040,8470,8040,8190,1630,0.00244798041615657
2025-05-14,8300,8580,8290,8430,5195,0.0293040293040292
2025-05-15,8430,8570,8390,8470,652,0.004744958481613271
2025-05-16,8570,8570,8240,8500,339,0.0035419126328217754
2025-05-19,8590,8670,8360,8570,457,0.008235294117647118
2025-05-20,8670,8670,8430,8660,1187,0.010501750291715295
2025-05-21,8680,8680,8350,8370,1174,-0.03348729792147809
2025-05-22,8620,8620,8220,8500,1185,0.015531660692950977
2025-05-23,8670,8680,8170,8640,3068,0.016470588235294015
2025-05-26,8710,8710,8560,8640,1618,0.0
2025-05-27,8710,8710,8670,8670,81,0.003472222222222321
2025-05-28,8730,8730,8590,8700,2511,0.0034602076124568004
2025-05-29,9110,9290,8730,9130,21060,0.0494252873563219
2025-05-30,9180,9220,8850,8910,7669,-0.02409638554216864
2025-06-02,9020,9020,8730,8820,2619,-0.010101010101010055
2025-06-04,8960,9260,8850,9190,9834,0.04195011337868482
2025-06-05,9190,9200,9020,9150,5671,-0.0043525571273123065
2025-06-09,9310,9570,9310,9500,29363,0.03825136612021862
2025-06-10,9580,9580,8960,9140,17144,-0.037894736842105314
2025-06-11,9200,9370,9130,9200,5839,0.006564551422319376
2025-06-12,9200,9230,9070,9170,3788,-0.003260869565217428
2025-06-13,9270,9270,8950,9020,6922,-0.016357688113413316
2025-06-16,9000,9230,8860,9140,5471,0.013303769401330268
2025-06-17,9340,9340,9100,9130,7066,-0.001094091903719896
2025-06-18,9080,9160,9070,9160,2493,0.0032858707557503752
2025-06-19,9030,9210,9030,9160,715,0.0
2025-06-20,9290,9290,9100,9190,630,0.0032751091703056012
2025-06-23,9200,9200,9130,9160,498,-0.0032644178454842576
2025-06-24,9440,9490,9120,9160,5524,0.0
2025-06-25,9390,9390,9040,9290,2633,0.01419213973799116
2025-06-26,9430,9430,9100,9290,2776,0.0
2025-06-27,9370,9510,9150,9290,5500,0.0
2025-06-30,9400,9400,9110,9270,2390,-0.0021528525296017342
2025-07-01,9460,9660,9280,9360,26322,0.009708737864077666
2025-07-02,9430,9540,9160,9390,7428,0.0032051282051281937
2025-07-03,9570,9630,9260,9360,4831,-0.0031948881789137795
2025-07-04,9360,9510,9290,9290,4824,-0.007478632478632452
2025-07-07,9350,9500,9200,9310,1881,0.0021528525296017342
2025-07-08,9250,9500,9250,9370,1454,0.0064446831364124435
2025-07-09,9400,9400,9320,9360,2769,-0.0010672358591248265
2025-07-10,9380,9380,9300,9370,2061,0.0010683760683760646
2025-07-11,9440,9440,9340,9400,3445,0.0032017075773747017
2025-07-14,9400,9400,9290,9400,2448,0.0
2025-07-15,9550,9550,9340,9400,1817,0.0
2025-07-16,9510,9510,9290,9420,3341,0.0021276595744681437
2025-07-17,9550,9580,9090,9420,2225,0.0
2025-07-18,9430,9430,9150,9260,4503,-0.01698513800424628
2025-07-21,9260,9260,9120,9190,2287,-0.0075593952483801186
2025-07-22,9480,9480,9100,9260,1750,0.007616974972796564
