Date,Open,High,Low,Close,Volume,Change
2024-12-26,15410,15700,15060,15060,27787,-0.024611398963730546
2024-12-27,15060,15240,14500,14700,24480,-0.0239043824701195
2024-12-30,14380,14970,14380,14810,10265,0.007482993197278853
2025-01-02,14880,15770,14880,15650,37823,0.05671843349088457
2025-01-03,15660,15780,15410,15690,17699,0.002555910543130979
2025-01-06,15630,15710,15350,15370,24806,-0.020395156150414318
2025-01-07,15360,15560,15330,15370,13509,0.0
2025-01-08,15220,15440,15110,15250,11873,-0.007807417046193921
2025-01-09,15250,15350,15020,15140,10535,-0.00721311475409836
2025-01-10,15130,15290,14970,15160,16425,0.0013210039630118242
2025-01-13,15090,15250,14960,15040,18895,-0.0079155672823219
2025-01-14,15180,15440,15010,15420,20581,0.025265957446808596
2025-01-15,15290,15430,15140,15160,12456,-0.016861219195849597
2025-01-16,15390,15390,15130,15170,12321,0.0006596306068602509
2025-01-17,15400,15830,15170,15570,50838,0.026367831245879936
2025-01-20,15590,15900,15550,15660,28114,0.005780346820809301
2025-01-21,15660,15710,15420,15460,8415,-0.012771392081736943
2025-01-22,15380,15600,15200,15200,13920,-0.01681759379042691
2025-01-23,15200,15300,15120,15150,14934,-0.003289473684210509
2025-01-24,15060,15310,15060,15140,14112,-0.0006600660066006236
2025-01-31,15480,15480,14880,15090,11916,-0.0033025099075296716
2025-02-03,15100,15110,14700,14730,25255,-0.02385685884691846
2025-02-04,14660,15280,14660,15130,6940,0.027155465037338677
2025-02-05,15260,15350,15150,15150,9624,0.0013218770654328527
2025-02-06,15170,15400,15150,15260,15658,0.007260726072607193
2025-02-07,15260,15260,14950,15050,15581,-0.013761467889908285
2025-02-10,15050,15320,14900,15180,10099,0.008637873754152814
2025-02-11,15390,15390,15170,15220,7908,0.0026350461133068936
2025-02-12,15220,16040,15220,15400,78436,0.01182654402102501
2025-02-13,15400,15810,15400,15720,21133,0.020779220779220786
2025-02-14,15720,16380,15720,16100,61336,0.024173027989821794
2025-02-17,16250,16630,16250,16310,43374,0.01304347826086949
2025-02-18,16060,16480,16060,16150,16573,-0.009809932556713696
2025-02-19,16100,16500,16100,16490,16224,0.021052631578947434
2025-02-20,16550,16660,16310,16310,19709,-0.01091570648878104
2025-02-21,16230,16470,16000,16260,17968,-0.003065603923973037
2025-02-24,16260,16420,16100,16390,10418,0.00799507995079951
2025-02-25,16500,16820,16300,16650,34133,0.015863331299572847
2025-02-26,16650,16780,16440,16530,26090,-0.007207207207207245
2025-02-27,16520,18170,15800,15850,310464,-0.04113732607380516
2025-02-28,15680,15780,15400,15490,32072,-0.022712933753943232
2025-03-04,15630,15630,14750,14800,68546,-0.044544867656552634
2025-03-05,14730,15180,14730,15110,22330,0.02094594594594601
2025-03-06,14950,15250,14950,14990,19014,-0.00794176042356054
2025-03-07,15000,15130,14820,14820,22881,-0.011340893929286167
2025-03-10,15030,15030,14750,14820,13060,0.0
2025-03-11,14580,14880,14450,14830,8050,0.0006747638326585204
2025-03-12,14790,15350,14790,15250,17267,0.028320971004720086
2025-03-13,15400,15400,14950,14970,14903,-0.018360655737704956
2025-03-14,14830,15310,14830,15100,10531,0.00868403473613899
2025-03-17,15100,15290,15100,15170,9637,0.004635761589403931
2025-03-18,15170,15300,15010,15070,16901,-0.0065919578114700395
2025-03-19,15000,15150,14980,14990,8857,-0.005308560053085554
2025-03-20,14990,15170,14960,15020,13629,0.002001334222815121
2025-03-21,14850,15090,14850,14950,13896,-0.0046604527296937315
2025-03-24,14910,15000,14800,15000,213275,0.0033444816053511683
2025-03-25,15300,15300,14830,14850,13995,-0.010000000000000009
2025-03-26,14800,15020,14800,15000,12865,0.010101010101010166
2025-03-27,14900,15290,14900,15060,18469,0.0040000000000000036
2025-03-28,15020,15220,14740,14840,27337,-0.014608233731739695
2025-03-31,14680,14940,14200,14420,9135,-0.028301886792452824
2025-04-01,14310,15020,14310,14990,24444,0.03952843273231621
2025-04-02,14930,15090,14790,14990,8325,0.0
2025-04-03,14890,15420,14740,15120,26157,0.00867244829886582
2025-04-04,14960,16970,14960,16260,173122,0.07539682539682535
2025-04-07,17000,18690,16550,16600,373152,0.02091020910209096
2025-04-08,16490,17870,16400,17060,139085,0.027710843373494054
2025-04-09,17460,17480,16060,16330,72332,-0.042790152403282544
2025-04-10,16410,17780,16410,16910,93914,0.03551745254133487
2025-04-11,17190,17450,16840,17160,57260,0.014784151389710232
2025-04-14,17000,17160,16830,17030,36691,-0.007575757575757569
2025-04-15,17050,17150,16880,17050,29297,0.0011743981209630938
2025-04-16,17050,17050,16700,16710,29142,-0.019941348973606998
2025-04-17,16790,17480,16690,17190,51219,0.02872531418312385
2025-04-18,17020,17420,16970,17330,46371,0.008144269924374559
2025-04-21,17710,18050,17270,17380,61326,0.0028851702250431988
2025-04-22,17500,17790,16970,16990,71470,-0.02243958573072502
2025-04-23,17050,17130,16710,16830,15872,-0.009417304296645113
2025-04-24,16720,16890,16300,16340,38295,-0.02911467617349972
2025-04-25,16510,17580,16160,16440,98424,0.006119951040391758
2025-04-28,16450,16470,16090,16130,15870,-0.018856447688564426
2025-04-29,16290,16480,16120,16440,21622,0.019218846869187844
2025-04-30,16440,16650,16130,16300,14761,-0.008515815085158196
2025-05-02,16200,16500,16060,16190,9282,-0.006748466257668673
2025-05-07,16500,16780,16170,16780,29796,0.03644224830142062
2025-05-08,16820,16870,16640,16650,9484,-0.007747318235995282
2025-05-09,16560,16690,16480,16520,11282,-0.007807807807807765
2025-05-12,16640,17180,16550,16650,29109,0.007869249394673039
2025-05-13,16800,16800,16510,16570,7263,-0.00480480480480483
2025-05-14,16570,16830,16570,16640,10650,0.004224502112251116
2025-05-15,16900,17210,16540,17140,31478,0.030048076923076872
2025-05-16,17200,17280,17000,17150,27709,0.0005834305717620225
2025-05-19,17150,17460,17040,17120,33854,-0.001749271137026276
2025-05-20,17100,17620,17100,17570,25388,0.026285046728971917
2025-05-21,17770,18360,17560,17570,46756,0.0
2025-05-22,17620,18200,17530,18200,48129,0.03585657370517925
2025-05-23,18200,18630,17970,18570,36025,0.020329670329670257
2025-05-26,18630,18800,17500,17580,44841,-0.05331179321486268
2025-05-27,17880,20600,17680,19660,200585,0.11831626848691701
2025-05-28,19900,20400,19300,20350,124701,0.03509664292980674
2025-05-29,24000,24000,19430,19700,662896,-0.03194103194103193
2025-05-30,18750,18780,17950,18110,172420,-0.08071065989847714
2025-06-02,17690,17800,16910,16910,107714,-0.06626173384870238
2025-06-04,17040,17290,16980,17060,55041,0.008870490833826183
2025-06-05,17070,17300,17010,17210,44224,0.008792497069167737
2025-06-09,17230,17360,16990,17300,62112,0.005229517722254551
2025-06-10,17300,17800,17160,17540,49573,0.01387283236994219
2025-06-11,17690,17730,17410,17550,24267,0.0005701254275940482
2025-06-12,17670,17830,17490,17500,49120,-0.002849002849002802
2025-06-13,17540,17620,16930,17000,45445,-0.02857142857142858
2025-06-16,16850,17280,16650,17170,31189,0.010000000000000009
