Date,Open,High,Low,Close,Volume,Change
2024-12-26,18860,19020,18630,18630,15672,-0.018440463645943095
2024-12-27,18630,18640,17850,18100,19292,-0.028448738593666145
2024-12-30,18090,18240,17910,18070,7895,-0.0016574585635359407
2025-01-02,18000,18050,17510,17840,12010,-0.012728278915329239
2025-01-03,17800,18010,17730,17940,41591,0.005605381165919354
2025-01-06,18000,18200,17900,18060,16682,0.006688963210702337
2025-01-07,18060,18110,17860,17970,20686,-0.004983388704318914
2025-01-08,18000,18000,17900,17980,10126,0.0005564830272677401
2025-01-09,18000,18030,17800,17900,16657,-0.004449388209121219
2025-01-10,17910,17920,17550,17640,22886,-0.01452513966480451
2025-01-13,17640,17680,17380,17540,13838,-0.005668934240362855
2025-01-14,17530,17570,17420,17450,11561,-0.0051311288483466555
2025-01-15,17410,17490,17200,17280,19792,-0.009742120343839589
2025-01-16,17300,17380,17150,17250,32149,-0.0017361111111111605
2025-01-17,17250,17300,17170,17210,7116,-0.002318840579710102
2025-01-20,17210,17280,17140,17200,8982,-0.0005810575246949501
2025-01-21,17200,17330,17110,17130,18597,-0.0040697674418604946
2025-01-22,17200,17220,17110,17180,17045,0.0029188558085231353
2025-01-23,17200,17270,16980,16990,29717,-0.011059371362048931
2025-01-24,17090,17230,16990,17200,35152,0.012360211889346662
2025-01-31,17220,17220,17100,17190,11473,-0.0005813953488371659
2025-02-03,17190,17200,16950,17060,34194,-0.0075625363583479155
2025-02-04,17090,17430,17090,17370,24076,0.018171160609613102
2025-02-05,17380,17640,17380,17500,17653,0.007484168105929667
2025-02-06,17650,17810,17550,17690,27944,0.010857142857142899
2025-02-07,17690,17700,17500,17630,14921,-0.0033917467495759857
2025-02-10,17630,17790,17480,17750,20478,0.006806579693704018
2025-02-11,17760,17760,17620,17740,20536,-0.0005633802816901179
2025-02-12,17750,17760,17450,17580,9458,-0.009019165727170209
2025-02-13,17590,17760,17470,17520,83267,-0.0034129692832765013
2025-02-14,17610,17790,17500,17650,15399,0.00742009132420085
2025-02-17,17650,17780,17600,17650,13037,0.0
2025-02-18,17660,17900,17600,17850,45444,0.011331444759206777
2025-02-19,17850,18040,17850,17900,22924,0.0028011204481792618
2025-02-20,17850,17950,17720,17770,21048,-0.007262569832402255
2025-02-21,17830,17830,17570,17700,19189,-0.003939223410241999
2025-02-24,17600,17740,17520,17700,28931,0.0
2025-02-25,17720,17740,17580,17720,9611,0.001129943502824915
2025-02-26,17720,17880,17640,17860,16541,0.007900677200902928
2025-02-27,17860,17950,17780,17890,15752,0.0016797312430010258
2025-02-28,17840,17840,17500,17500,23577,-0.021799888205701556
2025-03-04,17500,17670,17460,17570,11801,0.0040000000000000036
2025-03-05,17570,17810,17550,17770,10530,0.01138303927148554
2025-03-06,17770,18140,17770,18030,29254,0.014631401238041741
2025-03-07,17900,18090,17900,17950,6039,-0.00443704936217415
2025-03-10,17760,17970,17760,17920,3829,-0.0016713091922005985
2025-03-11,17720,17930,17640,17870,13564,-0.002790178571428603
2025-03-12,18100,18240,17960,18080,13863,0.01175153889199776
2025-03-13,18080,18080,17720,17720,10596,-0.019911504424778736
2025-03-14,17700,17810,17650,17670,11806,-0.0028216704288939187
2025-03-17,17670,17860,17650,17800,8392,0.007357102433503071
2025-03-18,17820,18000,17820,17930,16978,0.007303370786516883
2025-03-19,17930,18000,17700,17780,12248,-0.008365867261572735
2025-03-20,17770,17900,17700,17800,9826,0.0011248593925758943
2025-03-21,17800,17860,17650,17690,8611,-0.006179775280898858
2025-03-24,17720,17810,17640,17700,9199,0.0005652911249294235
2025-03-25,17650,17800,17650,17750,8035,0.0028248587570620654
2025-03-26,17750,17850,17680,17750,9033,0.0
2025-03-27,17790,17850,17670,17820,11073,0.003943661971830936
2025-03-28,17800,17820,17680,17810,7061,-0.0005611672278339475
2025-03-31,17810,17810,17520,17640,13511,-0.009545199326221221
2025-04-01,17710,17710,17470,17540,6312,-0.005668934240362855
