Date,Open,High,Low,Close,Volume,Change
2024-12-26,5100,5100,4640,4680,260092,-0.07692307692307687
2024-12-27,4634,4694,4494,4680,135932,0.0
2024-12-30,4600,4630,4550,4630,63778,-0.010683760683760646
2025-01-02,4630,4640,4540,4600,36476,-0.006479481641468721
2025-01-03,4600,4624,4540,4624,56578,0.00521739130434784
2025-01-06,4600,4720,4554,4690,25165,0.014273356401384163
2025-01-07,4660,4724,4600,4720,110374,0.006396588486140775
2025-01-08,4720,4720,4610,4614,137086,-0.022457627118644075
2025-01-09,4600,4690,4400,4484,158122,-0.028175119202427434
2025-01-10,4450,4450,4330,4440,98988,-0.009812667261373753
2025-01-13,4420,4420,4200,4320,202561,-0.027027027027026973
2025-01-14,4270,4340,4244,4340,100612,0.004629629629629539
2025-01-15,4330,4340,4274,4340,46780,0.0
2025-01-16,4374,4480,4290,4340,110475,0.0
2025-01-17,4340,4344,4154,4154,654516,-0.042857142857142816
2025-01-20,4164,4280,4164,4234,33405,0.019258545979778496
2025-01-21,4200,4270,4194,4234,27131,0.0
2025-01-22,4250,4250,4134,4150,57076,-0.0198393953708077
2025-01-23,4124,4174,4034,4150,38936,0.0
2025-01-24,4140,4160,4060,4150,45827,0.0
2025-01-31,4150,4330,4110,4164,76747,0.0033734939759035854
2025-02-03,4150,4164,4054,4164,49936,0.0
2025-02-04,4184,4184,4120,4164,28540,0.0
2025-02-05,4170,4174,4120,4144,31394,-0.004803073967339144
2025-02-06,4144,4144,4044,4100,91867,-0.010617760617760652
2025-02-07,4094,4294,4064,4110,100434,0.0024390243902439046
2025-02-10,4080,4134,4034,4124,55288,0.003406326034063323
2025-02-11,4110,4140,4060,4140,55126,0.0038797284190106307
2025-02-12,4140,4140,4014,4114,116658,-0.006280193236715026
2025-02-13,4090,4150,4054,4124,68875,0.002430724355858116
2025-02-14,4124,4124,4014,4014,95288,-0.02667313288069839
2025-02-17,4004,4010,3850,3850,97540,-0.040857000498256135
2025-02-18,3844,3850,3644,3840,231124,-0.0025974025974025983
2025-02-19,3810,3850,3780,3840,55183,0.0
2025-02-20,3840,3864,3760,3860,94099,0.005208333333333259
2025-02-21,3860,3914,3810,3894,49195,0.00880829015544049
2025-02-24,3940,3940,3680,3894,28363,0.0
2025-02-25,3894,3900,3850,3880,15064,-0.0035952747817155073
2025-02-26,3844,3900,3830,3900,20609,0.005154639175257714
2025-02-27,3904,3934,3860,3910,34915,0.002564102564102555
2025-02-28,3884,3900,3800,3884,58168,-0.006649616368286426
2025-03-04,3900,3900,3764,3834,50731,-0.012873326467559232
2025-03-05,3834,3880,3800,3844,28817,0.002608242044861653
2025-03-06,3844,3844,3800,3824,18904,-0.005202913631633721
2025-03-07,3810,3814,3714,3800,53219,-0.006276150627615107
2025-03-10,3800,3804,3734,3804,23495,0.001052631578947416
2025-03-11,3780,3830,3734,3830,28389,0.006834910620399537
2025-03-12,3830,3850,3784,3814,45734,-0.004177545691905982
2025-03-13,3814,3854,3804,3854,31296,0.010487676979548999
2025-03-14,3800,3944,3800,3914,54371,0.015568240788790932
2025-03-17,3860,3910,3860,3864,25150,-0.012774655084312747
2025-03-18,3864,3900,3844,3874,21380,0.0025879917184266077
2025-03-19,3850,3874,3814,3870,29214,-0.0010325245224573898
2025-03-20,3834,3870,3830,3864,15860,-0.0015503875968991832
2025-03-21,3874,3884,3814,3840,19808,-0.006211180124223614
2025-03-24,3840,3840,3774,3814,36755,-0.0067708333333332815
2025-03-25,3814,3840,3750,3824,28182,0.002621919244887305
2025-03-26,3814,3814,3750,3774,52148,-0.013075313807531352
2025-03-27,3774,3804,3744,3800,15494,0.006889242183359734
2025-03-28,3764,3794,3684,3794,39425,-0.0015789473684210131
2025-03-31,3620,3850,3614,3844,104762,0.01317870321560366
2025-04-01,3844,3850,3774,3834,21266,-0.002601456815816805
2025-04-02,3834,3870,3774,3840,21576,0.0015649452269170805
2025-04-03,3804,3870,3780,3850,25629,0.0026041666666667407
2025-04-04,3820,3880,3810,3814,15612,-0.009350649350649332
2025-04-07,3810,3830,3630,3830,40610,0.004195070791819688
2025-04-08,3760,3870,3760,3790,33745,-0.010443864229765065
2025-04-09,3800,3804,3714,3790,50966,0.0
2025-04-10,3804,3844,3790,3810,28089,0.005277044854881341
2025-04-11,3800,3820,3760,3794,20315,-0.004199475065616798
2025-04-14,3794,3810,3724,3760,46965,-0.008961518186610395
2025-04-15,3800,3990,3754,3990,290897,0.061170212765957466
2025-04-16,4020,4280,3840,3960,482386,-0.007518796992481258
2025-04-17,4084,4500,4050,4344,855757,0.09696969696969693
2025-04-18,4324,4324,3740,3810,1281318,-0.1229281767955801
2025-04-21,3810,3904,3720,3820,371572,0.002624671916010568
2025-04-22,3800,3860,3684,3770,305102,-0.01308900523560208
2025-04-23,3824,4174,3800,4010,670846,0.06366047745358094
2025-04-24,3910,4120,3850,3984,408906,-0.006483790523690747
2025-04-25,4180,4180,3344,3500,1742388,-0.12148594377510036
2025-04-28,3504,3700,3444,3530,547325,0.008571428571428674
2025-04-29,3534,3600,3450,3514,283701,-0.004532577903682666
2025-04-30,3520,3810,3480,3720,645366,0.05862265224815033
2025-05-02,3720,3994,3690,3970,481904,0.06720430107526876
2025-05-07,3970,3970,2780,2780,856991,-0.2997481108312342
2025-05-08,2780,2780,2780,2780,0,0.0
2025-05-09,2780,2780,2780,2780,0,0.0
2025-05-12,2780,2780,2780,2780,0,0.0
2025-05-13,2780,2780,2780,2780,0,0.0
2025-05-14,2780,2780,2780,2780,0,0.0
2025-05-15,2780,2780,2780,2780,0,0.0
2025-05-16,2780,2780,2780,2780,0,0.0
2025-05-19,2780,2780,2780,2780,0,0.0
2025-05-20,2780,2780,2780,2780,0,0.0
2025-05-21,2780,2780,2780,2780,0,0.0
2025-05-22,2780,2780,2780,2780,0,0.0
2025-05-23,2780,2780,2780,2780,0,0.0
2025-05-26,2780,2780,2780,2780,0,0.0
2025-05-27,2780,2780,2780,2780,0,0.0
2025-05-28,2780,2780,2780,2780,0,0.0
2025-05-29,2780,2780,2780,2780,0,0.0
2025-05-30,2780,2780,2780,2780,0,0.0
2025-06-02,2780,2780,2780,2780,0,0.0
2025-06-04,2780,2780,2780,2780,0,0.0
2025-06-05,2780,2780,2780,2780,0,0.0
2025-06-09,2780,2780,2780,2780,0,0.0
2025-06-10,2780,2780,2780,2780,0,0.0
2025-06-11,2780,2780,2780,2780,0,0.0
2025-06-12,2780,2780,2780,2780,0,0.0
2025-06-13,2780,2780,2780,2780,0,0.0
2025-06-16,2780,2780,2780,2780,0,0.0
2025-06-17,2780,2780,2780,2780,0,0.0
2025-06-18,2780,2780,2780,2780,0,0.0
2025-06-19,2780,2780,2780,2780,0,0.0
2025-06-20,2780,2780,2780,2780,0,0.0
2025-06-23,2780,2780,2780,2780,0,0.0
2025-06-24,2780,2820,1946,1946,4826508,-0.30000000000000004
2025-06-25,1946,1946,1946,1946,0,0.0
2025-06-26,1946,1946,1946,1946,0,0.0
2025-06-27,1946,1946,1946,1946,0,0.0
2025-06-30,1946,1946,1946,1946,0,0.0
2025-07-01,1946,1946,1946,1946,0,0.0
2025-07-02,1946,1946,1946,1946,0,0.0
2025-07-03,1946,1946,1946,1946,0,0.0
2025-07-04,1946,1946,1946,1946,0,0.0
2025-07-07,1946,1946,1946,1946,0,0.0
2025-07-08,1946,1946,1946,1946,0,0.0
2025-07-09,1946,1946,1946,1946,0,0.0
2025-07-10,1946,1946,1946,1946,0,0.0
2025-07-11,1946,1946,1946,1946,0,0.0
2025-07-14,1946,1946,1946,1946,0,0.0
2025-07-15,1946,1946,1946,1946,0,0.0
2025-07-16,1946,1946,1946,1946,0,0.0
2025-07-17,1946,1946,1946,1946,0,0.0
2025-07-18,1946,1946,1946,1946,0,0.0
2025-07-21,1946,1946,1946,1946,0,0.0
2025-07-22,1946,1946,1946,1946,0,0.0
2025-07-23,1946,1946,1946,1946,0,0.0
2025-07-24,1946,1946,1946,1946,0,0.0
2025-07-25,1946,1946,1946,1946,0,0.0
2025-07-28,1946,1946,1946,1946,0,0.0
2025-07-29,1946,1946,1946,1946,0,0.0
2025-07-30,1946,1946,1946,1946,0,0.0
2025-07-31,1946,1946,1946,1946,0,0.0
2025-08-01,1946,1946,1946,1946,0,0.0
2025-08-04,1946,1946,1946,1946,0,0.0
2025-08-05,1946,1946,1946,1946,0,0.0
2025-08-06,1946,1946,1946,1946,0,0.0
2025-08-07,1946,1946,1946,1946,0,0.0
2025-08-08,1946,1946,1946,1946,0,0.0
2025-08-11,1946,1946,1946,1946,0,0.0
2025-08-12,1946,1946,1946,1946,0,0.0
2025-08-13,1946,1946,1946,1946,0,0.0
2025-08-14,1946,1946,1946,1946,0,0.0
2025-08-18,1946,1946,1946,1946,0,0.0
2025-08-19,1946,1946,1946,1946,0,0.0
2025-08-20,1946,1946,1946,1946,0,0.0
2025-08-21,1946,1946,1946,1946,0,0.0
2025-08-22,1946,1946,1946,1946,0,0.0
2025-08-25,1946,1946,1946,1946,0,0.0
2025-08-26,1946,1946,1946,1946,0,0.0
2025-08-27,1946,1946,1946,1946,0,0.0
2025-08-28,1946,1946,1946,1946,0,0.0
2025-08-29,1946,1946,1946,1946,0,0.0
2025-09-01,1946,1946,1946,1946,0,0.0
2025-09-02,1946,1946,1946,1946,0,0.0
2025-09-03,1946,1946,1946,1946,0,0.0
2025-09-04,1946,1946,1946,1946,0,0.0
2025-09-05,1946,1946,1946,1946,0,0.0
2025-09-08,1946,1946,1946,1946,0,0.0
2025-09-09,1946,1946,1946,1946,0,0.0
2025-09-10,1946,1946,1946,1946,0,0.0
2025-09-11,1946,1946,1946,1946,0,0.0
2025-09-12,1946,1946,1946,1946,0,0.0
2025-09-15,1946,1946,1946,1946,0,0.0
2025-09-16,1946,1946,1946,1946,0,0.0
2025-09-17,1946,1946,1946,1946,0,0.0
2025-09-18,1946,1946,1946,1946,0,0.0
2025-09-19,1946,1946,1946,1946,0,0.0
2025-09-22,1946,1946,1946,1946,0,0.0
2025-09-23,1946,1946,1946,1946,0,0.0
2025-09-24,1946,1946,1946,1946,0,0.0
2025-09-25,1946,1946,1946,1946,0,0.0
2025-09-26,1946,1946,1946,1946,0,0.0
2025-09-29,1946,1946,1946,1946,0,0.0
2025-09-30,1946,1946,1946,1946,0,0.0
2025-10-01,1946,1946,1946,1946,0,0.0
2025-10-02,1946,1946,1946,1946,0,0.0
