Date,Open,High,Low,Close,Volume,Change
2024-12-26,71200,71300,69200,71000,35454,-0.002808988764044895
2024-12-27,70200,72300,69500,70400,46645,-0.008450704225352101
2024-12-30,69700,72500,69700,71900,37406,0.02130681818181812
2025-01-02,71900,72500,70000,71000,40520,-0.012517385257301838
2025-01-03,71500,73300,70700,72400,47874,0.019718309859154903
2025-01-06,72500,73800,71200,73300,51678,0.012430939226519389
2025-01-07,73200,73700,71600,73100,44390,-0.0027285129604365244
2025-01-08,72900,76500,72400,74600,60581,0.020519835841313228
2025-01-09,74600,78500,74200,77100,100455,0.03351206434316345
2025-01-10,77100,80000,76500,79000,95760,0.024643320363164634
2025-01-13,79900,81600,78000,79800,96688,0.010126582278481067
2025-01-14,80700,84800,79800,83900,125261,0.05137844611528819
2025-01-15,83900,84400,82200,82200,58223,-0.020262216924910592
2025-01-16,82400,83700,81000,82800,65270,0.007299270072992803
2025-01-17,82800,84200,81700,84200,61591,0.01690821256038655
2025-01-20,84200,88000,83100,84000,72406,-0.002375296912114022
2025-01-21,84700,84800,82000,84600,69688,0.0071428571428571175
2025-01-22,84600,84700,82500,84700,67546,0.0011820330969267712
2025-01-23,84700,84700,79900,81300,83970,-0.04014167650531286
2025-01-24,81300,83600,81100,82300,44000,0.012300123001230068
2025-01-31,82400,83100,81000,81100,43337,-0.014580801944106936
2025-02-03,80200,80200,73800,74000,98140,-0.08754623921085081
2025-02-04,75600,78600,74400,76600,71320,0.03513513513513522
2025-02-05,76600,79200,76500,79000,43636,0.031331592689294974
2025-02-06,79300,81900,78200,81000,48680,0.025316455696202445
2025-02-07,82000,87100,81500,85100,127597,0.050617283950617376
2025-02-10,84100,84100,77500,81700,191022,-0.0399529964747356
2025-02-11,79500,80200,77700,78300,156844,-0.041615667074663354
2025-02-12,78400,80600,77700,79500,71355,0.015325670498084198
2025-02-13,80200,81200,79500,79600,45181,0.0012578616352201255
2025-02-14,79600,79900,78000,78600,51821,-0.012562814070351758
2025-02-17,78500,80200,76900,80200,71729,0.020356234096692072
2025-02-18,80200,80200,78100,78300,65165,-0.023690773067331694
2025-02-19,78300,79700,78200,78600,45584,0.003831417624521105
2025-02-20,78300,78900,76000,78300,76199,-0.003816793893129722
2025-02-21,78800,80400,78100,78500,42411,0.0025542784163474774
2025-02-24,77700,78400,76900,78100,47242,-0.005095541401273884
2025-02-25,77800,78000,76400,76700,49512,-0.017925736235595346
2025-02-26,76800,77900,75800,77100,58282,0.0052151238591917615
