Date,Open,High,Low,Close,Volume,Change
2025-01-06,110200,111500,105900,110400,288708,0.0109890109890109
2025-01-07,110000,118300,109000,116300,530131,0.0534420289855073
2025-01-08,116000,118700,115400,117000,274756,0.0060189165950128
2025-01-09,117000,118000,114100,117100,231597,0.0008547008547008
2025-01-10,118200,118300,114300,115100,190027,-0.0170794192997437
2025-01-13,113600,116700,113600,115200,192514,0.000868809730669
2025-01-14,115900,115900,110800,110900,242519,-0.0373263888888888
2025-01-15,111500,112500,109900,110300,184331,-0.005410279531109
2025-01-16,112200,115100,111900,112600,267622,0.0208522212148685
2025-01-17,112400,113000,108500,109700,241145,-0.0257548845470693
2025-01-20,110000,110300,107200,108700,208260,-0.0091157702825889
2025-01-21,110000,110300,107400,107700,146398,-0.0091996320147194
2025-01-22,109200,111700,108200,108800,232371,0.0102135561745588
2025-01-23,109600,112600,107900,108700,145093,-0.0009191176470588
2025-01-24,109200,112000,108800,109200,148368,0.0045998160073597
2025-01-31,111000,111400,107600,109100,162112,-0.0009157509157509
2025-02-03,106400,107000,101900,103200,277248,-0.0540788267644363
2025-02-04,104400,108000,103800,106200,198006,0.0290697674418605
2025-02-05,106500,109600,105000,108400,207315,0.0207156308851224
2025-02-06,109300,128400,108600,127000,2351766,0.1715867158671586
2025-02-07,125000,127900,124200,127900,618850,0.0070866141732284
2025-02-10,128300,128900,122500,124700,519046,-0.0250195465207193
2025-02-11,126700,129100,124200,126000,460638,0.0104250200481155
2025-02-12,127000,127000,121700,124400,327304,-0.0126984126984126
2025-02-13,124400,127300,122300,125400,455400,0.0080385852090032
2025-02-14,126100,129800,124500,125600,386784,0.0015948963317384
2025-02-17,125900,128000,123700,127800,324630,0.0175159235668789
2025-02-18,129000,129000,123500,124800,321000,-0.0234741784037558
2025-02-19,122300,122800,116900,119100,701273,-0.0456730769230768
2025-02-20,118900,118900,115100,115600,345006,-0.0293870696893366
2025-02-21,116700,117300,114700,115100,233849,-0.0043252595155709
2025-02-24,114000,116000,113000,115200,177215,0.000868809730669
2025-02-25,114500,119000,113700,117400,318595,0.0190972222222223
