Date,Open,High,Low,Close,Volume
2015-01-02,28.014310008549476,28.12217109473901,27.504423617790493,27.7985897064209,1259900
2015-01-05,27.631894239022117,27.631894239022117,26.91609331896663,27.01414680480957,2299800
2015-01-06,26.99453501033324,27.308310627833265,26.514065862255052,26.680757522583008,3381800
2015-01-07,27.014146640070415,27.22006307363565,26.533677455418655,26.661149978637695,2766900
2015-01-08,26.886679576938946,27.55345383903271,26.612124918944275,27.47500991821289,4004600
2015-01-09,27.622090594677864,27.818201321619867,26.759207510684156,26.994539260864254,2564300
2015-01-12,26.965122400594108,27.014149147767707,26.043404965776386,26.16107177734375,2891000
2015-01-13,26.38660076407706,26.690570745172597,25.7394379035507,25.955158233642575,3341600
2015-01-14,25.51390873508059,25.964960789384232,25.219742644219064,25.82768440246582,2934900
2015-01-15,26.043405505355857,26.33757160524369,25.239354865446803,25.28838348388672,3486800
2015-01-16,25.23935582373463,25.89632437376884,25.170717625563256,25.85710334777832,2538400
2015-01-20,25.89632429183877,26.033600687747217,25.39624358785004,25.866907119750977,2135000
2015-01-21,25.857103216362532,26.680763460483565,25.827686044331177,26.641542434692383,2743900
2015-01-22,26.79843375458099,26.94551589331562,26.484658026546885,26.71018409729004,2207000
2015-01-23,26.514067122955904,27.1514241100894,26.406206047967824,26.818037033081055,2205200
2015-01-26,26.79842458322196,27.15142309157731,26.543481423882003,27.023950576782227,2119900
2015-01-27,26.45523287403507,27.00434210278064,26.12184579595751,26.798425674438477,2145800
2015-01-28,26.984727687856896,27.082783030071873,25.768846307041407,25.808067321777344,2668100
2015-01-29,25.798268849053503,26.376793473394457,25.366828214486155,26.26893424987793,2658900
2015-01-30,26.004184901000887,26.308154859237344,25.749241691745908,25.96496200561523,1889600
2015-02-02,26.210093537015553,27.700529558585313,26.13164963431452,27.602474212646484,3098000
2015-02-03,27.916251462946907,28.74971914700053,27.916251462946907,28.455554962158203,3149200
2015-02-04,28.602636957649615,28.602636957649615,27.573060443940275,27.680919647216797,2492300
2015-02-05,28.033924287367004,28.445755356855372,27.945674638887304,28.377117156982425,2010800
2015-02-06,28.47516865808712,28.7301099743086,28.30847510809589,28.386919021606445,1584100
2015-02-09,28.308472228602824,28.60263640678288,28.073138641758504,28.190805435180664,1653100
2015-02-10,28.38691492614919,28.396718777454456,27.680917936159886,28.04372215270996,1123300
2015-02-11,27.877030859002403,28.112362584426144,27.680920152690796,27.975086212158203,1638000
2015-02-12,28.053538020315983,28.445757673135244,28.053538020315983,28.298675537109375,1121100
2015-02-13,28.47517149632601,28.592836443194777,28.08295001942847,28.20061683654785,2893400
2015-02-17,28.171201970173932,28.220230593923823,27.553456272931413,28.122175216674805,3387600
2015-02-18,28.04372786832563,28.84777849724309,28.03392214477169,28.808555603027344,3729000
2015-02-19,28.230028104975272,29.357659939620728,28.190805217387496,29.03407859802246,2965200
