Date,Open,High,Low,Close,Volume
2015-01-02,47.33907913914502,48.215256812511186,47.30070803264361,48.1257209777832,573300
2015-01-05,47.89548585658727,48.31758755670058,47.837929195301186,47.93385696411133,1239500
2015-01-06,48.16409977426035,48.637366266913254,48.01061044441126,48.362361907958984,1194300
2015-01-07,48.62456968879559,49.820519712856054,48.138514481244606,49.69260787963867,1093000
2015-01-08,49.820520976312054,49.820520976312054,49.117022953457,49.17457962036133,709900
2015-01-09,49.17459342349723,49.76937021181522,48.78447075162527,49.66704559326172,1019300
2015-01-12,49.564713949076115,50.45368068633179,49.48157489514286,50.3449592590332,911500
2015-01-13,50.33214444174725,50.408891529531076,49.168173780044775,49.49434280395508,818300
2015-01-14,49.251331725746965,50.01238649282291,49.14260543387485,49.88447952270508,1031400
2015-01-15,49.961216772255106,50.45366387729354,49.72458355696603,50.42808151245117,474200
2015-01-16,50.32576029704982,50.818207435011814,50.0827302544676,50.72227478027344,611900
2015-01-20,50.97810591642462,51.201945578816584,50.082742387518074,50.26181411743164,633400
2015-01-21,50.26181505293705,50.792638318874225,50.11472250605828,50.77345275878906,1047300
2015-01-22,51.06761856923432,51.52809131076063,50.54319236457079,51.29145812988281,772000
2015-01-23,51.43856691594514,51.547288315369514,50.639136250758455,50.96530532836914,841600
2015-01-26,50.90775436230435,51.76474675073064,50.69031151826905,51.751953125,496800
2015-01-27,51.63682411881692,52.03334348499844,51.329845476056256,51.656009674072266,420400
2015-01-28,51.71358028833521,52.014167051617214,51.02926771463851,51.07403564453125,749500
2015-01-29,50.434494852381086,51.24032253132943,49.55192493309209,50.77345275878906,874400
2015-01-30,50.74787017807095,50.74787017807095,49.24494113236648,49.27692031860352,1136200
2015-02-02,49.29609009274584,49.48155857898367,47.94665083855873,49.03387451171875,1048500
2015-02-03,49.08505344363604,49.63506225041996,48.196086742300345,49.5966911315918,921300
2015-02-04,49.55830145218248,49.84609940195904,49.03387516250522,49.238529205322266,712900
2015-02-05,49.32807662405923,49.481570851708355,49.11703059988391,49.41122055053711,1269900
2015-02-06,49.36644567513636,49.36644567513636,47.85712013764015,48.08735656738281,670800
2015-02-09,48.13850898684235,48.72689359381057,47.95943732011432,47.98501968383789,465900
2015-02-10,48.01700921616021,48.18968410937112,47.51816521428646,48.07456588745117,368200
2015-02-11,48.05537097011177,48.42630793286235,47.652459711540175,47.95943832397461,369900
2015-02-12,47.978618965259024,48.83561100251809,47.876294398035945,48.77804946899414,391700
2015-02-13,48.701315391093736,48.701315391093736,47.95944141773585,48.119327545166016,684500
2015-02-17,48.10655086011917,48.5478382438261,47.869917575647314,47.99782943725586,742800
2015-02-18,48.06817183176903,48.50305745166258,47.86990969873413,48.49026870727539,1335400
2015-02-19,48.279213536159865,48.407125365344946,47.454200535431234,47.5565299987793,580900
