Date,Open,High,Low,Close,Volume
2015-01-02,27.08104397761763,27.239074728451545,26.585394479415093,26.80089569091797,2972800
2015-01-05,27.030768034477003,27.030768034477003,26.233421019731257,26.38426971435547,4521400
2015-01-06,26.55666871246435,26.65004966671269,25.85988753263379,26.07538604736328,6238900
2015-01-07,26.427372926961752,26.879919052124023,26.240605510680737,26.879919052124023,5088300
2015-01-08,27.059500407873426,27.605432956717213,26.951752509700025,27.562332153320312,6341600
2015-01-09,27.54077611787938,27.562325143991448,26.79371215692645,27.440210342407227,5613500
2015-01-12,27.289361711796836,27.749092537482607,27.07386048957125,27.705991744995117,5322000
2015-01-13,27.820923789113984,28.19445576114437,27.037943888941246,27.210344314575195,6294500
2015-01-14,26.685964914051873,26.937379358647817,26.23341617356725,26.549480438232425,4277100
2015-01-15,26.578215447504725,26.721882024993107,26.010733973542248,26.046649932861328,4036100
2015-01-16,25.867071046953367,26.13285521189408,25.608474459230205,25.938905715942383,4711700
2015-01-20,26.096937773131607,26.20468566020915,25.644388974811537,25.89580345153809,3262000
2015-01-21,26.025096337064262,27.152874251036597,25.953264431034928,27.002025604248047,7047400
2015-01-22,27.095419173133465,27.569517050681252,26.937385633880016,27.476133346557617,6490600
2015-01-23,27.512039466328204,27.555140254393468,26.937375993182624,27.02357482910156,4382300
2015-01-26,26.93739296555017,26.93739296555017,26.477661897372244,26.64287757873535,7114800
2015-01-27,26.384266242983863,26.556666685737735,26.061017125452903,26.413000106811523,4185800
2015-01-28,26.599772877365336,26.635691588242437,26.16159091070868,26.190324783325195,5273900
2015-01-29,27.813746181846312,28.661376035874103,27.404298187637732,27.971776962280273,19082900
2015-01-30,27.7131800578262,27.871210836352173,26.58539913802943,26.714698791503903,11026600
2015-02-02,26.77934477961071,27.07386000581651,26.348347823284303,26.96611213684082,6281400
2015-02-03,27.00203224495857,27.81374613573344,26.97329837939558,27.79219436645508,4638000
2015-02-04,27.440216439811604,28.29502846148185,27.43303160270315,28.093896865844727,5077400
2015-02-05,28.12980969600449,28.330941269227797,27.7562776741525,27.986143112182617,3686800
2015-02-06,28.12262398876121,28.266287813923437,28.029240310236307,28.17290687561035,2813400
2015-02-09,28.187273025512695,28.431505357820928,28.050788559092023,28.187273025512695,3365400
2015-02-10,28.36685368564113,28.460234615256372,28.15135248754672,28.453052520751953,3385800
2015-02-11,28.496158798606704,28.58954249540506,28.194461418475267,28.417144775390625,2696000
2015-02-12,28.589536751836825,28.589536751836825,28.115439006723683,28.165721893310547,3079400
2015-02-13,28.266283241696424,28.62544822692871,28.12261943977261,28.62544822692871,3744300
2015-02-17,28.611086668236492,28.72601936446457,28.23755472044233,28.34530258178711,2582700
2015-02-18,28.352484631974836,28.57516516767669,28.208818090747325,28.5177001953125,2613800
2015-02-19,28.74757708566521,29.451540405557925,28.73321015176383,29.228857040405273,6821300
2015-02-20,29.23603626312179,30.019016199006348,28.99898600958969,29.839433670043945,9238200
2015-02-23,29.91127258030584,30.03339015346771,29.69577404319893,29.96155548095703,5615200
2015-02-24,30.41409032386654,31.182703154466736,30.184224958091413,30.852272033691406,9565300
2015-02-25,30.830731503095773,31.12524952175977,30.672700719188335,31.096515655517575,6336900
2015-02-26,30.888202962985485,31.225819081541974,30.787637159214437,31.18271827697754,5445000
2015-02-27,31.139609034840383,31.441309104617662,31.024676327356634,31.283275604248047,3819000
2015-03-02,31.283273844016566,31.513139246050116,30.93847574096624,31.29045867919922,5748700
2015-03-03,31.1827016887641,31.189883782264545,30.54338849898892,30.63677215576172,4824600
2015-03-04,30.859794532415187,30.91047909960768,30.135726130120403,30.374670028686523,4860500
2015-03-05,30.88874787980194,31.352151064536763,30.49051094055176,30.49051094055176,6465000
2015-03-06,30.432583941809053,30.490510720533337,29.904014515403738,29.998144149780273,4638500
2015-03-09,30.01986949134646,30.08503574543597,29.788167868384015,29.88229751586914,2057100
2015-03-10,29.520268595005753,29.6868039932719,29.332009266808047,29.505786895751953,3537400
2015-03-11,29.3537241743283,29.505777826604135,29.143743742842123,29.20890998840332,4914200
2015-03-12,29.259592793332843,29.440609824413126,29.12202084406808,29.36820411682129,4964100
2015-03-13,29.39716686180491,29.918496832770412,29.25235543618195,29.860572814941406,4592300
2015-03-16,29.940221204895273,30.222610144184745,29.83161262403119,29.99090576171875,2079300
2015-03-17,30.04160156638123,30.070562205531346,29.62164053453197,29.679567337036133,2310000
2015-03-18,29.67955835287127,30.19364614001965,29.46957790050887,30.048831939697266,2932600
2015-03-19,29.476827730537433,29.95471282613715,29.4333853886388,29.875064849853516,2621700
2015-03-20,29.998158181905232,30.28054445502478,29.831622758324528,30.106769561767575,3111100
2015-03-23,30.229851444277497,30.72945757558691,30.164685186967453,30.418107986450195,3800100
2015-03-24,30.41087279326844,30.64257446024901,30.35294599547242,30.468799591064453,2906500
2015-03-25,30.512230424622977,31.06252374782521,30.374658474872767,30.555675506591797,4741300
2015-03-26,30.331223914676908,30.352945082145947,29.368214408160146,29.46234130859375,5556700
2015-03-27,29.578188994510565,29.96194707231492,29.39717191923914,29.91126251220703,2406300
2015-03-30,29.95471389890559,30.171933902484383,29.838863046190088,30.114009857177734,1621300
2015-03-31,29.976422988809087,30.410862780837864,29.947459599446944,29.998144149780273,2094000
2015-04-01,29.853338796793217,30.229854683585888,29.71576679977541,30.135725021362305,2103700
2015-04-02,30.17192499467256,30.40362939379849,30.041595240684966,30.309499740600582,1479600
2015-04-06,30.454317362075113,30.975644722665677,30.3167426007526,30.758424758911133,3054400
2015-04-07,30.74393357409332,30.924950615055383,30.628082778361627,30.671527862548828,1464300
2015-04-08,30.780132999960948,31.178372655381366,30.635321593008655,30.975631713867188,3016900
2015-04-09,31.04080573123826,31.200101633328934,30.693253295668697,31.13493537902832,2382000
2015-04-10,31.149420611812495,31.286992603352463,31.048051485193408,31.156660079956055,1479600
2015-04-13,31.06253296393581,31.22906835107551,30.60636913527396,30.76566505432129,2281300
2015-04-14,30.664292097739267,30.68601602546239,30.316739637284986,30.43983268737793,2028300
2015-04-15,30.519478097126953,30.635328907610067,30.22261022263265,30.237089157104492,2243200
2015-04-16,30.613617408510464,31.381131065826764,30.606377938335868,31.142187118530273,5838900
2015-04-17,30.939453151105244,31.091506905035068,30.19366332383759,30.700511932373047,3405400
2015-04-20,30.787384833738205,30.98288360864327,30.657052317134827,30.80186653137207,2132300
2015-04-21,30.33121920058191,30.54843912781684,29.795410230875824,30.041593551635746,3795000
2015-04-22,29.94023219705338,30.22262124001823,29.846105278167297,30.114009857177734,2790900
2015-04-23,30.041588277531087,31.048042547970656,30.041588277531087,30.67876625061035,3716900
2015-04-24,30.77290604879485,30.953923143199525,30.49051982345982,30.88151741027832,2399000
2015-04-27,31.0914823703923,31.460758638082,30.58463692391706,30.649803161621097,6512600
2015-04-28,28.615182775956292,29.426138590063893,27.94903842850594,28.709312438964844,17606600
