Date,Open,High,Low,Close,Volume
2015-01-02,48.85179337786204,48.94863137697884,47.5136289148802,48.46442794799805,668800
2015-01-05,48.18271091432474,48.63170206545232,48.03304943618174,48.36758804321289,534600
2015-01-06,48.42042527372975,48.56128455837386,47.61048522661366,48.288368225097656,1337500
2015-01-07,48.49965106756951,49.30078875043001,48.25314819848927,48.948638916015625,718400
2015-01-08,49.04548018908577,49.63533065678303,48.57888451402877,49.608917236328125,893900
2015-01-09,49.397629630668845,49.59131237350209,49.11591110928395,49.19514465332031,541000
2015-01-12,49.24796729306952,49.29198854294396,48.28836248109408,48.411617279052734,336600
2015-01-13,48.684532115134665,49.70576268663599,47.936217855060846,48.50845718383789,520200
2015-01-14,48.041853543147305,48.76375761982823,47.69850933086606,48.7109375,544200
2015-01-15,48.90461349190424,49.001454849366,46.96779641771661,47.36396408081055,1114300
2015-01-16,47.3991804625895,47.84816824879789,46.809330075461645,46.98540496826172,2678200
2015-01-20,47.047043281534954,47.469621122459955,46.29872898458759,46.47480392456055,1137400
2015-01-21,46.28992184215843,47.05584388775108,46.0698290301094,46.5892448425293,1614200
2015-01-22,46.76531386762066,47.91860126635583,46.571634501114666,47.85697555541992,894200
2015-01-23,47.81296970659441,48.420424735175075,47.81296970659441,47.96263122558594,403700
2015-01-26,48.209118047597194,48.27074711183587,47.337552573816545,47.4608039855957,702600
2015-01-27,46.8357427689181,47.57525462057704,46.72129358661337,47.36396408081055,476800
2015-01-28,47.804164781335615,48.561284697853694,47.46082048392631,47.848182678222656,695100
2015-01-29,47.6721052264775,48.33238367361237,47.28473972148114,48.23554229736328,456600
2015-01-30,47.997842243430675,48.3499887378883,47.43440516561856,47.548851013183594,591800
2015-02-02,47.80416664518928,48.00665166544465,47.03824446277108,47.971439361572266,1213600
2015-02-03,48.36758659053205,48.7989699033308,48.1562994091055,48.46442794799805,429400
2015-02-04,48.44682713318638,49.274378228839225,48.39400700936152,48.97505187988281,578300
2015-02-05,49.08069966968738,50.2339872745192,49.08069966968738,50.1811637878418,627800
2015-02-06,50.37484634677059,50.88545994921955,50.18996582331067,50.66536712646485,977400
2015-02-09,50.65657126378452,51.14957709943084,50.07552627295109,50.10193634033203,730300
2015-02-10,50.37484977008653,50.48929562768439,49.52969072092812,50.07552337646485,527400
2015-02-11,50.12833744060204,50.36603807956106,49.64413392791505,49.93465805053711,860000
2015-02-12,50.30440582515137,50.96468417257638,50.04909739147652,50.85023498535156,723800
2015-02-13,50.81503785437568,51.783445042873275,50.34843873263018,51.64258575439453,746300
2015-02-17,51.757019870304745,52.3820825706056,51.40487007270883,51.554534912109375,1336700
2015-02-18,50.075528126050685,50.55973174327197,48.53487811594174,49.30080032348633,1721100
2015-02-19,49.24796950243373,50.93828415127778,49.11591582193576,50.726993560791016,1670200
2015-02-20,50.56852545462195,51.69540298428604,50.16355546909966,51.58975601196289,980200
2015-02-23,51.37846674525815,51.69540093295142,50.99990683866339,51.36085891723633,769700
2015-02-24,51.15837256828987,51.75702527166872,50.97349541651545,51.41368103027344,526600
2015-02-25,51.484112498747365,52.00353169279463,51.20239395536749,51.54573822021485,626000
2015-02-26,51.713001172576455,51.73941123155886,51.087935123748494,51.31683349609375,507200
2015-02-27,51.24640742951323,51.536931541396015,50.7886139964053,50.823829650878906,342900
2015-03-02,50.85904294900432,51.86266554655576,50.74459375644246,51.78343200683594,694300
2015-03-03,51.44890456366762,51.783446643526894,51.105560247284615,51.50172805786133,612000
2015-03-04,51.63378522210995,51.80105458321404,51.04393462327367,51.45771026611328,940000
