Date,Open,High,Low,Close,Volume
2015-01-02,34.46741761407602,34.5200207544265,33.73099120695988,34.06632995605469,925100
2015-01-05,33.6520787744402,33.70467939054427,32.685517684509485,32.94852828979492,1524100
2015-01-06,33.01429396630679,33.18525168616134,32.19238860461867,32.4817008972168,1745300
2015-01-07,32.79730514688556,33.33647474663712,32.632924110174585,33.04058837890625,1604400
2015-01-08,33.55345033033378,34.10577061392284,33.4022201049559,34.01371765136719,2332900
2015-01-09,34.07290699064491,34.145235060646755,33.40223194370414,33.59291458129883,1340100
2015-01-12,33.63893680284489,33.665238371912395,32.86305807314326,33.02743911743164,1068800
2015-01-13,33.23127451582768,33.52716091501012,32.1792342640963,32.534297943115234,1392200
2015-01-14,31.699238977600615,32.13320482048807,31.33760119323701,31.738691329956055,1414700
2015-01-15,31.771562013548746,31.98854615481855,31.186366008192294,31.206090927124023,1210500
2015-01-16,31.087739930733218,31.600610455552378,31.002263600142932,31.580883026123047,1430900
2015-01-20,31.758416259682782,31.883347454710744,31.160069377553093,31.344175338745117,1236100
2015-01-21,31.29814960024871,31.600612625801027,31.0285647899181,31.53485870361328,1027200
2015-01-22,31.732130803215963,32.50800990255206,31.423095998341225,32.429107666015625,1093800
2015-01-23,32.38307056697309,32.52115006284066,32.04773429011527,32.060882568359375,971400
2015-01-26,31.916220488454424,32.46196418840086,31.79786594952524,32.435665130615234,852100
2015-01-27,31.955687144252938,32.35677745853715,31.791306032382792,32.08719253540039,1182800
2015-01-28,32.27128328364581,32.32388390613329,31.501978800191885,31.521703720092773,1883400
2015-01-29,31.50856323537972,31.922804246472445,31.192951872537307,31.61376953125,1614000
2015-01-30,30.8247349943833,31.45595762022591,30.252687138223664,30.85761070251465,2666300
2015-02-02,31.061433124256165,31.528274536132812,30.64061568088687,31.528274536132812,1758800
2015-02-03,31.705809445539877,32.185801685182106,31.69265866398398,32.15950012207031,1894500
2015-02-04,32.06744021872221,32.33702491163111,31.771553968394254,31.857032775878903,1497700
2015-02-05,31.725559196570032,32.29103070481448,31.580902994482265,32.17267608642578,1646100
2015-02-06,32.45539738260089,33.10634498550323,32.442246596609664,32.646080017089844,1643200
2015-02-09,32.34361508112039,32.55402262827268,32.264712878002236,32.41594314575195,1313700
2015-02-10,32.698670847101255,32.738123193243965,32.38305960272522,32.69209671020508,1057700
2015-02-11,32.817035904273595,33.15237217516204,32.678956410864,32.93539047241211,1181900
2015-02-12,33.001129112664714,33.612626641767875,33.001129112664714,33.5994758605957,1160200
2015-02-13,33.53372451231386,33.980841039805114,33.53372451231386,33.92823791503906,1114500
2015-02-17,33.89538516578219,34.22414739340036,33.717853261877565,34.053192138671875,1221800
2015-02-18,33.95454126310525,34.040020091217926,33.62577924079283,33.77043533325195,995000
2015-02-19,33.63892825359091,34.02686751984788,33.57975099235663,33.92823791503906,853100
2015-02-20,33.790162180474425,34.3359083726232,33.527154052566786,34.263580322265625,1211600
