Date,Open,High,Low,Close,Volume
2015-01-02,43.37209803927053,43.45029306300392,42.32081196466841,42.72916412353515,8637300
2015-01-05,42.97243767955237,42.98981472040803,41.53886660944257,42.0167236328125,10556500
2015-01-06,42.18179379184697,42.34687399636381,40.18348081422215,41.026248931884766,12880400
2015-01-07,41.25213907482066,41.347711116107256,40.40937105365428,40.80903625488281,10516200
2015-01-08,41.252156063608865,41.981975307966394,41.06101190231719,41.86902618408203,10499300
2015-01-09,41.99063384520069,42.138333629932546,40.65263235305857,40.73082733154297,8860800
2015-01-12,40.59184268058855,40.809050737202426,39.57530725218298,40.01841354370117,11573400
2015-01-13,40.55707957385559,41.48672958420864,39.931519449382066,40.49626159667969,12499100
2015-01-14,39.82726308863099,40.10528909193864,38.63696405482443,39.36678314208984,13115700
2015-01-15,39.17563084175891,39.75774662890533,39.01924083326241,39.14087677001953,8532400
2015-01-16,39.09744379500463,39.87939399663727,38.75859981240761,39.82726287841797,13020100
2015-01-20,40.84379697485196,42.82473648508752,40.75691508758063,42.72047424316406,21172700
2015-01-21,42.37294308526784,43.094072024736604,41.87770903973357,42.72916412353515,14918700
2015-01-22,43.38077702402471,44.14535002389416,42.72915309914671,44.04977798461914,16033200
2015-01-23,43.74568152882624,44.36255465003586,43.49372281578445,43.92813873291016,8613600
2015-01-26,43.641427132694815,44.16272827554867,43.39815525462814,43.571922302246094,9386200
2015-01-27,42.82473618746835,43.35472431340225,42.49457905233499,42.72916412353515,9786600
2015-01-28,43.00717786549815,43.3633988021139,41.947201916106145,42.10359191894531,9575400
2015-01-29,42.286051878702665,43.74568990487025,41.877703092162115,43.624053955078125,9764600
2015-01-30,42.85947963451884,43.26782837774357,40.84378655773992,41.10443878173828,17133900
2015-02-02,40.92198524171003,40.97411635406338,38.93236251135651,40.40937423706055,20909800
2015-02-03,39.09743397136863,40.166096768866375,39.036616005892945,39.974952697753906,17599000
2015-02-04,40.44413298086341,41.22608318477763,40.339874058451976,40.80035400390625,12204300
2015-02-05,40.77428004384439,40.8177209746057,39.33201926798722,40.0879020690918,11306700
2015-02-06,39.9402155453216,40.557085584864865,39.34940941005063,39.540550231933594,10884000
2015-02-09,38.66302406709198,38.9931811556776,37.976645990461456,38.61958312988281,14027000
2015-02-10,39.21038470996005,39.74037270107698,38.871540798086784,39.37546157836914,11276400
2015-02-11,39.72300000293609,39.905453927048114,38.923672841448905,39.08006286621094,9619100
2015-02-12,38.53268882832258,39.010548967604834,37.99401404279472,38.93235397338867,15764800
2015-02-13,38.29811704470619,38.68908880236611,37.6638667532923,38.66302490234375,16355700
2015-02-17,38.90628923567118,39.37545923075272,38.76727627205411,38.888912200927734,12153500
2015-02-18,39.30680878073961,39.56798291688549,38.871517446826694,39.411277770996094,9889600
2015-02-19,40.795488025101754,41.25689559173648,39.9074936606479,39.97713851928711,14676200
2015-02-20,39.81173878023024,41.335258210862534,39.62020956051365,41.30043411254883,13624800
2015-02-23,41.7618431614126,42.02301724454477,40.7954960649158,41.082786560058594,12104600
2015-02-24,40.83031593331727,42.023012892746934,40.39502473283844,41.81407165527344,12044300
2015-02-25,41.727018844412775,41.7966637164096,40.56914254326179,40.77808380126953,10815800
2015-02-26,41.09148614658637,41.24819122978458,39.67243603585059,39.97713851928711,14477500
2015-02-27,39.87268362735997,39.93362414553096,38.74092687717249,38.758338928222656,15235200
2015-03-02,38.758326106941944,39.62020076225687,38.758326106941944,39.51573181152344,11247500
2015-03-03,38.8105664926021,39.881382487647194,38.54068474256305,39.855262756347656,12972500
2015-03-04,39.48962236856346,39.611503386082326,39.00209497747933,39.30680084228515,10364100
2015-03-05,39.58538365220006,39.58538365220006,38.3491548903723,38.6451530456543,12145300
